ID	apKa1	bpKa1	atoms
244529	15.45	4.58	20,14
244895	16.55	4.58	9,17
667466		9.76	2
245114	2.91	-4.39	26,17
3246224		4.52	15
414274	9.56	7.28	24,18
5351835	2.96	-2.37	14,9
245746	18.10	3.20	11,11
245762		6.90	10
3246229	13.16	6.98	17,19
5771567	15.64	4.59	25,24
246343		5.17	5
414479	2.99		21
246464	16.47	4.27	15,4
246676	4.51	5.14	24,13
3246249	7.98	0.93	11,13
247616	3.06	5.01	22,2
247693	9.83	8.05	12,2
113994		10.67	2
5337570	11.70	2.53	13,9
247982	12.47	2.34	18,11
5771571	8.57	1.22	21,9
5459210	11.24	4.26	8,14
248182		3.79	12
248380		10.54	2
248466	9.89	2.72	25,13
726885	9.48	7.11	20,2
248618	15.27	1.80	7,14
5351859	-3.20	1.85	13,5
248743		5.86	4
31422	2.39		13
5771574	7.09	2.78	24,23
5771575	8.46	6.02	15,17
54677779	2.84	6.24	26,30
3246267	4.71	-7.00	34,28
250864	15.57	4.39	17,16
250865	15.57	5.55	17,14
415609	8.98	10.03	24,18
415629	17.14	7.02	18,17
3246270	3.04	-2.68	26,29
3246271	8.39	-4.26	27,15
3246273	8.81	7.23	12,2
3246275		8.86	2
252007	2.41	-4.39	25,16
3246278	3.59	-4.05	34,16
98514	7.05	8.50	13,2
252101	9.03	2.97	37,34
5351877	19.18	7.27	11,9
3003797	7.96	1.61	10,6
5351878	12.74	-3.26	9,26
5351879	8.09	-1.78	18,7
253078		4.99	3
96467	4.78		16
3246287	3.63	2.44	22,11
253979	4.98	-8.45	21,21
253981	4.98	-8.45	18,18
253997	9.00	-6.17	16,18
96530		4.65	12
5771584	3.79	8.75	6,15
254598		4.57	8
5771586	9.32	4.26	20,19
254860		7.11	16
254983		7.71	27
255024	13.78	-4.12	4,3
3246297	8.06	3.15	23,15
255831	6.08	9.63	20,8
96625		6.99	8
3246298	12.66	0.43	29,28
3246300	7.75	6.78	16,39
19790	9.87	1.31	10,11
688507	13.24	8.27	9,20
61357	3.85		12
3246306	10.62	5.77	6,8
257352	10.27	4.48	4,12
6399128	3.60	4.50	17,10
3246307	1.97		21
257455	6.27	10.08	10,2
257459	7.44	-6.70	14,18
3246309	8.14	6.75	40,36
74257		8.27	8
96686	4.57	0.38	9,10
5464763		2.70	22
3246314	9.41	7.41	14,6
10253	3.27	-1.85	13,8
3246318	1.51	9.19	12,13
3246321	11.28	-5.97	14,13
259173	7.82	10.61	25,3
259176	6.50	10.18	10,2
259264	18.21	7.70	13,14
417300		10.05	17
5474744	-3.08	0.73	25,7
1080081	14.08	8.83	19,14
3246324	14.08	6.73	22,16
259766		-1.50	13
3246325	11.93	-7.20	18,16
3246331	7.44	-4.48	16,21
260000		-1.41	9
417420		9.37	13
260048	12.17	1.28	6,8
5380296	17.97	1.95	12,11
6399289	10.86	8.54	29,33
5771593	13.59	5.38	25,14
3246339	3.90	5.34	9,20
260846	8.99	7.56	16,6
96904	4.84		20
261033	3.93	2.70	17,8
199500		5.33	3
3246343	14.89	2.30	37,29
3246348	14.94	5.25	29,26
3246349	9.70	7.78	18,32
417855	14.57	8.82	8,10
3246351	4.19	2.54	23,9
5459341	2.54	0.26	19,11
279413		9.70	17
15908		9.58	9
16683706	2.20	4.48	21,3
25674	2.61	9.50	10,11
3034547	7.77	4.85	11,20
263529	5.61	-6.90	20,20
263534	3.52	-5.02	21,17
264035	17.82	4.28	4,12
264067	14.98	3.01	9,24
418273		10.17	2
418281		10.22	2
97098	6.50	4.27	11,21
264524	6.58	6.22	11,17
3246362	7.80	-1.65	11,13
3246363	7.82	-1.64	11,13
68457	9.24	4.38	19,18
94280		9.20	19
719240	9.67	-4.44	14,5
3246366		8.62	15
6367300	3.71	2.84	26,16
265185		-6.21	13
265479		3.22	21
418541		10.56	2
265620	2.66	5.18	12,3
5771605		4.77	14
3246371	2.00	10.58	24,16
16677983	14.69	9.50	13,5
3246373	2.07	3.56	21,2
266625	13.14	-4.60	17,2
266689	3.42	0.07	15,7
266698	14.41	1.83	13,13
136915	3.79	-4.22	11,7
266770	7.36	1.58	19,17
266881	7.35	-7.53	11,19
266944	4.87	-7.46	20,15
92180	10.21	5.18	11,14
2787141	7.49	-8.74	6,2
5351951	11.81	1.24	19,9
268248	9.80	6.98	19,2
268539	3.57		7
3246382	1.06	9.07	16,8
268638	15.02	8.02	12,14
3246383	17.49	5.91	4,35
5351954	9.34	2.56	11,14
268787	8.51	-5.47	27,27
268806	6.27	12.36	25,12
3246387	15.53	6.96	16,8
269048		1.74	16
419053	19.69	7.94	25,5
269325	17.02	4.90	12,11
270077	8.25	-6.92	9,9
270273	8.95	1.14	8,3
3246390	7.96	-2.84	11,10
270324	4.57		16
270475	19.67	0.67	1,11
270517	2.53	-4.74	12,15
74278	10.23	7.30	14,5
270875	3.62		17
5458215	7.48	-0.14	15,9
5896607	7.86	2.23	8,5
5351969	7.93	6.28	22,7
3246399	6.13	0.06	3,9
3246400	2.77	-0.08	20,9
271112		-8.64	18
5351971	7.35	2.92	15,7
271262	11.99	7.92	7,2
271694	2.13	9.74	12,18
272208	16.18	7.03	8,5
272244		8.16	2
272358		-0.06	22
272524		6.23	3
272568	7.08	8.08	24,10
272572	-3.26	-0.40	21,17
419678	11.24	4.49	11,21
5351974	-1.41	3.69	22,8
272598		-1.39	14
3246408	6.72	7.34	7,20
272648	8.00	-6.62	32,33
272658	2.77	5.82	21,11
272662	2.66	5.82	21,11
419706		9.42	13
3246412	2.29	7.89	22,16
419743	16.94	5.92	15,14
273059		4.62	7
3246414	6.00	-2.01	30,13
3246415	3.06	7.09	18,10
3246416	13.40	5.45	34,30
309166	8.06	-0.05	16,10
3246417	8.06	-0.08	19,13
273275	9.60	4.15	4,10
273497	3.57	-4.58	19,4
419850	14.45		22
273769		-6.91	5
3246421	14.65	-2.95	27,27
3246422	12.45	1.45	33,7
3246423	3.75	2.20	27,12
3246424	3.76	2.20	34,25
274155		1.82	5
274179	2.33	-1.76	5,11
274297	2.69	-0.08	14,10
274548	3.22	1.51	9,14
5458226	3.44	-2.28	25,9
5458227		-2.94	14
5458228	3.94	-2.17	25,14
274945	13.56	2.21	15,8
274998	3.38	-3.68	13,15
3246435	4.23	9.74	31,10
3246437	6.91		20
275466	4.25	-0.48	19,7
3246439	2.42	9.13	20,21
3246440	18.91	-6.21	16,18
275685	13.59		7
275689	18.13	-8.00	10,9
3246442	14.83	1.79	24,18
3246443	10.11	5.22	25,10
3246444	17.25	8.90	27,17
3246446	2.31	9.12	27,28
5458243	4.84	-0.49	11,8
276707	8.93	2.31	11,7
5458244	8.03	1.81	21,10
276779	3.38	4.46	7,3
277277	-3.30	3.47	38,39
277465		-0.34	4
277509		-3.70	15
420759	16.91	5.90	19,18
3246448	4.01	10.90	10,13
278037	3.63	-3.65	33,18
3246449	3.72	9.72	27,17
278497		9.75	18
278672	-2.10	4.02	34,17
278710	3.63	-3.83	15,17
278721		-1.55	21
278926	3.17	0.16	14,19
5771622	3.82	-4.74	13,16
421105	9.74	8.61	15,5
279623	8.59	9.55	20,8
16414	10.16	9.15	22,2
280188	3.50		15
280262	8.33	6.33	13,9
280442	2.35		18
280491	11.63	-3.46	24,33
421327	10.07	5.43	14,2
3246461	8.94	5.21	14,3
3246462	8.94	5.11	14,5
281255	19.74	-7.62	11,14
5458260	2.81	-1.28	26,10
6419842	7.07	0.24	11,15
5382140	7.35	2.91	12,8
5458262	9.97	0.88	19,8
281451	3.56	1.23	26,10
281622	1.50	10.33	7,3
5715106	9.66	-1.50	17,16
5714120	9.93	-1.50	16,15
5714119	9.66	-1.49	17,16
246977	10.62	-5.03	8,8
3246468	4.78		29
160555	2.34	9.54	9,11
282667	3.56	1.06	29,26
282670	3.57	1.09	27,24
283211	15.79	5.02	7,13
283213	18.75	0.36	7,12
3246472	15.59	8.25	21,18
284708	12.19	7.78	14,18
11972252	3.19		19
422114		4.56	11
285402	11.01	4.63	8,5
97676	10.30	0.93	8,2
3246477	8.69	-5.18	39,43
9595220	8.01	9.32	37,43
5771631	3.26	5.19	21,16
286039	12.79	3.52	12,11
5771632	15.97	4.96	21,16
3246480	16.11	4.85	11,17
422686		10.54	2
287682		9.54	2
85040	3.42	0.86	9,4
6419843	-3.95	2.56	27,20
5771636		8.59	19
3246487	14.10	4.40	13,10
289037	15.59	2.20	18,13
3246490	6.64	3.85	15,9
5771637	14.80		9
5771638		5.32	18
209395	9.60	2.82	3,11
423416		9.96	17
3246494		4.20	9
3246495	12.46	8.33	24,26
5771639		-1.09	10
290548	10.27	8.68	21,9
5771640	4.51		19
290763		5.20	23
423583		9.85	5
423675		9.20	2
148869	11.40	8.50	5,20
291865	4.89	3.62	16,11
292106	3.52	2.52	23,4
3246501	8.30		11
3246502	11.72	-0.18	19,10
54677784	1.79	-3.73	31,36
424103		8.49	22
83476		9.12	9
294609		5.11	6
84998		6.15	12
295107	2.91	-4.29	20,11
295299	11.59	5.53	8,5
296093	10.70	-6.50	4,6
424513	17.50	3.86	7,8
72827	14.79	7.99	17,21
296473		7.37	6
296474		-2.94	16
4019772	-3.98	3.55	15,9
424779		8.91	24
5771646	9.11	2.25	9,10
5458367	8.76	4.38	21,13
5383431	6.28	1.90	20,12
3246518	2.11	-4.84	17,2
3246519		8.81	2
5383457	9.36	-0.48	8,11
72843		7.59	2
5361852		-7.06	14
3246529		9.79	2
425241	5.95	-7.48	8,8
3246531	11.53	7.82	23,2
3246532	13.89	0.71	28,17
300101	17.35	1.15	10,18
3246535	14.68	10.33	6,2
5771653	13.17	-3.11	13,12
425818		10.31	24
425829		5.53	12
20313		4.43	22
5383615	9.39	-0.58	12,15
3246542	3.73	2.35	9,3
3246543	14.80	5.00	8,3
302044	13.88	4.37	16,14
3246544		8.93	2
70583		9.20	2
3246546	-1.56	9.65	18,11
302654	11.64	2.91	12,13
302689		1.40	7
302937		-4.89	8
686507	8.06	-4.82	9,2
6154624	9.58	5.96	11,14
3246550		5.79	18
3246551		-4.08	15
3246556	13.67	-1.11	16,18
5383903	10.03	6.22	12,11
305123	12.06	3.96	16,15
5394938			
305435		9.71	12
305659		-7.09	8
5771658	5.14		14
306052		-7.93	13
306424	3.49	-5.12	21,11
306968	10.00	-5.42	20,9
3246559	2.47	4.38	20,17
307519	10.17	-4.94	24,13
307746	13.74	-3.15	8,10
3246560	1.11	9.06	18,19
3246561	1.17	6.89	17,2
3003880	6.77	-4.05	18,15
309044	10.39	-8.65	11,20
311389	12.94	-1.05	9,9
313216		-2.48	8
3246573	8.36	10.64	17,3
92863	2.56	9.09	8,9
11972253	3.42	-5.83	26,16
99601		4.67	5
317657		-6.96	5
5771664	8.57	9.23	35,42
318461		4.15	4
3246582	2.00	-8.65	13,17
3246586	9.06	-3.04	20,10
319492	3.41	-4.53	20,15
320994	1.79	1.10	25,6
3246591		1.34	9
321408		-9.24	12
3246592	3.75	-0.93	33,5
322778	17.08	-4.99	9,10
323071	4.07	-4.83	14,2
323178	15.36	-0.33	3,6
324144		9.39	15
65714	11.28	8.38	25,19
431425	15.60	10.54	15,2
325418		-0.17	15
5771668	9.74	3.31	9,31
182334	10.96	4.18	22,10
3151	12.52	7.03	27,14
327070		7.51	13
3246603	16.60	-1.99	16,15
3246604		-3.27	2
3246606	3.91	2.87	3,26
65758		2.65	15
3959287	7.70	-3.94	23,2
328377	11.26	1.44	8,14
115119		9.18	7
328773		9.07	3
3246616	11.36	8.84	20,2
3246617	8.12	4.75	17,36
3246618		4.74	32
328931	13.82	-3.09	8,24
328964	4.34		12
432556		10.50	2
5384156	10.63	-1.91	12,11
432557	13.27	-2.61	4,8
329202		3.37	7
3246619		9.91	9
9595233	8.79	2.96	13,7
432606	9.65	6.76	26,3
432607	9.65	6.68	19,23
330385		8.19	13
3246630	4.10	2.95	24,8
330508	9.46	5.73	19,7
330528	7.50	5.64	25,7
3246633	8.32	1.71	17,9
330812	5.44	-6.19	5,8
3246635	12.66	5.28	16,12
331177		1.37	6
3246636	11.13	-4.78	17,17
331212	8.24	-0.37	7,6
3059439	13.78	9.46	29,28
331715	10.63	-1.27	9,12
319187	19.09	4.03	5,5
332058		-2.89	26
332060	3.99	-2.96	23,17
332061		-3.51	17
5384392	1.05	9.74	20,15
3246642	12.79	5.28	7,22
100603		-3.35	13
1372564		4.76	5
5384438		4.59	20
3246644	10.52	0.21	11,8
5999578		3.40	24
334142	11.44	0.82	12,6
54677786	2.95	1.05	15,7
335083		4.30	8
3246650	2.04	6.79	12,5
335810	11.17	4.77	7,9
3246655	10.07	8.99	15,8
678668	10.05	-4.48	18,10
434695	18.85	8.27	26,17
5477815	11.66	10.95	25,2
434859	14.78	6.75	25,3
338385	3.19	-2.71	16,12
5458850	10.63	4.75	9,21
3246666	15.62	9.09	22,18
3246667		6.52	2
3246668	11.42	8.84	21,15
339743	6.89	0.71	6,8
3246671		5.34	21
340661		-0.97	14
5771689	13.71	-1.15	3,14
340667		-0.93	14
340684	9.85	4.74	11,5
3246673	8.22	3.24	11,7
340797	15.93	2.94	17,16
340803	14.61	2.42	10,16
3246675	6.78	-2.54	21,24
3246676	15.31	-2.66	15,15
3246677	6.47	-2.49	14,17
3246678	6.47	-2.49	21,24
3246679	6.29	-2.18	10,31
3246683	3.79	2.50	11,22
3246684	11.63	1.49	13,9
341294	11.50	1.22	8,12
341306	6.65	-5.76	8,10
3246685	19.16	8.11	16,6
435678	19.79	9.70	19,23
341772	8.04	0.90	9,12
341872	13.35	-1.92	6,5
342441	15.59	-2.54	16,16
9555638	12.35	6.69	11,18
342550	14.91	-7.63	11,10
342553		1.34	12
2819119	10.66	5.34	7,4
342587	11.37	-1.20	17,12
435966	17.91	6.34	18,14
498220	2.87	-1.79	23,25
81990	3.92		16
9573924		9.27	7
3246691	17.95	0.97	36,14
82011	4.58	-7.51	23,18
3246694	3.89		11
22488			
353049		2.50	9
5386447	9.10	-2.36	32,8
356244	4.49	5.45	17,14
6367303	1.32	-7.49	27,37
3246708	15.59	10.05	6,3
361741	12.18	-6.86	14,5
5771701	3.22	-4.74	17,14
3246717	3.19	-4.45	28,25
364042	17.75	-1.01	12,8
364212	18.79	0.53	14,8
5479823	11.55	1.65	15,22
5459165	18.37	-7.24	1,3
368090		9.66	2
3246721	14.67	1.42	28,19
461805	1.28	9.43	25,26
3246723	10.72	-3.89	14,25
3246724	3.31	-4.84	16,2
5771707	14.49	6.58	24,29
5771709	8.64	-6.45	28,28
376947	8.46	5.67	25,4
5771710	8.85	-2.55	11,5
59453	8.38	3.07	15,17
5771711	5.01	-0.77	8,13
3004756	9.09	4.33	12,18
3004792	12.47	-8.00	18,12
3246731	7.72	11.13	14,38
381594	6.71	4.96	8,5
3246736	10.76	-4.83	16,2
1537022	9.22	-7.52	15,9
39164		3.58	2
387119		4.32	16
387402	9.85	-5.89	20,19
389769	8.81	-4.88	27,8
971055	14.49	-1.52	15,14
5771734	9.25	6.79	18,25
771381	14.40	8.46	15,9
2941207	12.62	1.56	20,9
3250046	13.16	-2.96	11,29
879044	14.19	6.04	13,10
2262399	15.60	9.00	16,13
888389	11.64	4.37	6,11
2262624		-2.18	5
2876514		1.45	7
759953	10.50	-5.03	11,13
2250430	16.59	-4.88	17,16
750416	13.44	1.96	8,4
5291857	7.76	4.38	13,20
2184957		9.26	13
226556	14.76	0.26	11,10
1216983		-1.46	19
2057794		9.88	12
867980		2.52	11
5310650	12.00	-4.83	11,18
797507	19.35	-4.14	8,15
5342698		2.35	4
684207	12.60	-1.35	16,9
779825		7.70	2
1129966		6.42	29
6894607		2.74	6
1252955	10.57	-5.06	7,9
2834407	9.53	-4.05	11,18
760116		3.81	13
5342674		2.35	3
792950	13.38	-3.73	11,10
701960		-4.91	8
783442	9.20	-1.17	12,11
797030		-6.89	17
2866107	10.50	4.20	15,18
5147385	13.69	-2.85	20,16
70801		3.94	6
1357439		-1.77	8
1183299	11.04	-3.09	12,23
3796447		8.63	5
775692	3.23	1.51	21,6
1111827	6.35	5.75	12,16
2057917	14.27	-1.87	8,7
750885	10.66	-0.65	14,13
360857		1.73	14
6860057		1.06	27
2817312	10.47	-4.48	19,20
2264736		-1.89	21
3787293		6.79	17
793678		-1.20	7
2299290		10.13	14
684148	10.43	-0.28	6,9
5811539	8.78	0.06	24,10
2912605	1.25	9.84	24,14
1079187	12.66	-4.89	15,14
9568070		2.11	11
1164916		-0.80	21
2934026	9.13	-1.84	25,17
728266	8.85	2.10	14,12
5310822	7.45	4.19	10,20
2262188		9.86	14
731336		2.04	6
800830	12.73	-1.39	10,10
5310850	6.69	1.10	14,17
2831718	13.30	2.52	13,7
2923447		6.77	18
5342120	16.27	3.55	19,6
2872371	12.72	0.29	22,19
775599		-4.11	19
759162	13.11	-5.19	10,21
767400	9.68	1.93	21,14
783443	15.59	8.76	7,4
1076034	11.29	-1.20	22,15
1357397	3.33	-2.57	29,11
1353607	13.37	6.57	8,10
1184632	13.02	5.14	7,17
5342761		2.35	3
2266566	9.35	-2.95	18,10
878043	3.55	-0.09	22,10
869542	11.88	-0.28	9,20
796212		3.39	7
1244790		-0.68	17
867326		8.92	14
781174	10.92	3.84	7,4
2232433	16.42	3.44	6,5
1022785	10.71	-0.74	17,5
2277148	13.53	1.95	9,16
1131718		5.15	11
5566		8.39	2
2895		9.76	2
2333	5.11	-2.98	21,11
4543		10.47	2
92112	19.25	6.58	21,7
4386	3.88	-1.64	16,7
688042		6.98	15
1150	17.17	9.73	9,12
1868	16.73	9.04	11,13
1328	7.15	-1.40	13,15
2170		8.83	20
6603695		9.56	2
2229		8.07	2
6603696		7.34	18
5372720	8.80	-0.68	14,10
5680	9.60	10.20	15,20
1720	9.01	2.64	13,16
903	9.56	-1.57	16,3
2259	2.31	-6.70	26,27
1795	11.39	5.17	13,15
5280443	6.57	-5.38	18,17
5681	9.72	10.38	15,22
5236783		8.53	13
1935		8.95	10
1367		1.09	10
736083	9.26	7.80	21,2
1793	11.40	5.27	13,15
6603708	13.32	9.46	18,23
73314	11.40	5.17	16,18
6603710	9.92	6.54	6,22
2146		10.77	2
16231	11.43	5.35	12,14
6603713	18.30	-0.76	27,25
2160		9.76	2
2157		8.47	26
1701		9.28	9
203685	14.09	9.67	19,4
2123		7.75	5
6603715	15.97	-7.59	5,7
1794	11.39	5.14	17,19
2179	10.82	8.44	24,17
6603726		8.96	12
6603727		7.97	12
2419		6.95	12
6603729	8.54	7.48	14,4
2457		7.03	12
6093303	14.28	9.43	29,8
2438	9.74	9.00	17,2
6603733	17.40	9.98	7,21
4177957	3.94	-2.26	24,12
6603735	10.04	8.10	14,17
4578	10.20	1.67	14,12
108107	11.41	5.00	11,8
28688		10.09	13
6093355	14.09	9.67	23,4
6603744	14.27	-2.74	22,23
6603748		4.95	14
3038495	15.03	7.93	19,12
6603750	9.34	-2.98	5,18
6603751	14.38	8.41	30,17
1917	8.04	-0.53	11,13
2689		7.61	2
1809	14.53	9.71	9,15
6603757	7.64	8.62	14,4
6603761		-1.37	4
2765		9.26	13
4217		8.04	19
4059895	4.29	-4.83	24,19
6603768		9.76	2
6603770	2.48		7
2703		-4.39	12
5327151	14.11	9.91	12,29
827422		6.96	15
6603776		-4.25	31
2733	9.39	-2.17	8,8
2782		7.74	19
1615336		8.40	13
1355		8.87	11
6105572	9.10	-0.86	10,17
2812		6.62	24
2818	15.90	7.75	15,2
2796		-4.92	9
4022	12.86	-1.15	12,12
3626837	14.59	6.85	11,14
2801		9.20	2
2726		9.20	2
6603789	9.21	-6.28	20,21
3172		6.66	3
4039		8.42	2
6603792		7.24	20
99625	13.08	-8.02	14,11
9604972	13.95	-3.50	10,12
6093246	9.74	7.80	22,2
5311191	9.31	8.31	23,4
6603797	8.96	7.44	22,2
6603798	8.99	7.96	24,4
15136	9.25	7.46	23,4
3455		8.58	10
6603800	7.73	9.07	20,2
6603801		9.90	16
6603802		9.35	12
1734		-7.19	10
161713		-0.93	17
156314	14.53	10.52	21,4
1845	10.10	-6.13	9,11
131307		7.79	20
6603808		8.76	12
6603814	12.53	-2.98	28,26
6603815	10.72	4.51	11,9
3101			
3100		8.87	2
2993		-0.34	32
2995		10.02	2
667477		9.76	2
3136		-4.72	2
5280569	8.05	-4.68	13,12
6603820	9.88	9.16	21,8
4382	9.27	10.29	11,2
6603823		9.06	11
1474		3.30	4
673467	13.24	4.04	21,16
3042		8.96	3
1609		-7.09	11
5312331	4.93		24
5353574	15.07	2.47	12,11
114771	11.41	4.64	11,8
446849	9.19	-5.96	25,25
6603828	10.18	-5.07	10,21
3019	6.66	-1.48	3,13
4943	10.98	-4.98	10,10
107704	12.01	2.11	14,17
104999	11.92	3.23	11,14
6603831	10.24	6.70	15,5
6603832	8.04	9.32	9,18
9363	8.95	-1.02	16,7
53708	9.68	-7.84	4,9
3277		3.37	18
3213	15.04	5.12	12,6
6603842	1.86	-1.13	28,19
5816	9.69	8.91	12,2
3396	11.99	9.31	9,15
5281878	15.59	8.43	19,11
3433	8.27	-0.26	3,6
1548968		9.80	2
5361192		9.16	12
3448892	4.21	-4.83	24,19
6603848	10.08	9.26	40,12
3372	15.59	8.21	30,25
3339		-4.93	10
673470	13.20	-1.92	22,16
3442	1.13	5.86	13,9
6603850	13.68	9.62	15,23
5469318	3.41		22
1711971		7.60	10
53276	12.90	7.50	6,11
3397	12.81	-3.72	6,5
6603854	10.23	9.49	26,13
636806	19.46	-6.64	8,22
5353646	19.18	6.82	12,10
3538		3.24	22
6603855		4.05	20
6603857	14.84	5.07	14,10
6603861	9.36	-4.14	29,5
1864	9.29	-1.57	16,3
3637	17.69	6.38	11,9
1748	10.24	9.58	9,12
703684	14.24	8.42	16,10
3035523	9.44	-5.96	14,14
5281404	13.72	5.97	14,7
442247	14.78	7.43	13,2
1663	9.41	5.20	7,10
5202	9.31	10.00	7,13
4656		8.89	8
126280		9.79	2
6603875		10.35	12
5484725	13.82	9.76	22,18
1340	8.72	-5.35	12,9
6603881	13.60	7.38	23,21
5288600	11.31	-2.05	19,21
55918	11.80	6.43	9,17
3727	13.60	-4.44	4,3
151582	8.02	9.18	35,40
4216		8.04	19
6603886	7.11	-6.35	17,19
4172142	14.65	-1.44	24,5
443372	9.81	8.96	14,4
3758	7.79	-0.78	14,16
3715	3.80	-2.27	25,12
6603891		6.92	6
60860		11.27	9
6603892		-7.59	14
5311198	16.05	-1.44	6,5
6603895	14.49	7.99	33,30
6603896		9.36	21
6603897	15.17	8.27	6,11
6603898		9.07	14
54679302	6.93	-2.18	26,24
3046034	8.05	9.80	25,12
6603900	4.66	3.59	8,30
3885		-4.89	7
6603901	3.28	-4.38	29,18
4605800	15.81	7.63	25,17
1268140	14.42	8.77	28,2
3899	11.33	-0.45	9,5
3883	9.35	4.16	12,6
125328		8.63	8
66374		6.98	15
3973	15.95	-2.99	15,18
199605		8.67	11
1574	9.32	10.01	11,14
6603908	11.72	2.15	11,23
6603910		7.85	17
6603913	3.36		22
4168	14.49	9.04	8,3
6603917		9.62	15
107982	9.93	-1.42	22,11
4122	8.34	3.90	7,14
6603918		-4.68	8
3661570		3.69	7
20189	1.29	9.51	12,13
1832	17.44	9.58	8,2
185376		9.52	13
6603922		2.14	3
6603924		-5.07	9
4380		8.40	2
4051	1.99	0.40	10,4
4260		8.79	18
896	15.80	-1.57	4,3
60663	12.54	9.82	23,17
6603930		10.10	11
6603931	7.21	-1.35	15,17
6603932	10.29	-0.88	24,23
4212	8.21	9.22	24,10
1833	17.45	9.76	11,14
5281672	6.37	-4.05	21,23
4098		8.76	2
6603938		9.80	2
6541426	9.25	10.11	24,12
4401	17.02	5.01	11,9
6603939	14.08	7.35	30,12
4552	8.31	-6.23	21,21
4551		-4.70	15
6603942	12.54	9.83	22,16
4488	1.88	5.51	16,13
4495	6.70	-3.73	5,12
4472	13.65	3.41	14,20
55993		8.88	2
6321302	10.11	8.88	27,14
4477	6.89	-4.43	20,13
6603947	10.39	9.62	29,14
71398	9.21	-6.25	11,12
6603948	19.47	8.18	8,15
4485	19.44	-6.63	7,10
1518	15.14	-7.60	6,8
1871		1.68	13
4493	15.01	-4.47	8,4
6603950		8.06	2
4628	5.58	-4.28	19,3
5282759	5.02		20
5282106	9.29	-1.27	29,19
206530	11.53	8.77	26,3
4615	12.92	8.31	30,14
6603953	12.42	1.74	29,16
6603954	10.04	11.04	23,4
1681		8.55	10
6603956	12.45	4.01	29,13
5311346	9.76	6.42	20,4
3645619	14.89	5.32	10,12
6603962	8.91	-5.68	15,15
21138	14.09	9.67	20,4
4910		8.96	22
1756		-2.60	11
4740	19.64	-0.93	1,13
6603966	13.86	-1.36	28,30
1922	7.18	-1.40	11,13
126402		6.01	18
4680		6.03	21
719408	8.28	0.02	7,12
5460033			
667687		9.05	19
184820	14.09	9.63	26,4
4992		8.76	2
4748	15.59	8.21	27,22
4926		9.20	2
3675		5.55	10
4848	12.02	7.60	20,2
24352	16.64	8.50	2,22
6603972	14.96	6.93	21,11
4788	7.96	-4.61	18,17
4971	3.52	4.94	30,12
4814	13.44	5.12	11,27
19493		9.62	12
4311638	2.00		8
1853	13.48	-4.07	13,15
6603974	18.30	-1.36	27,27
4934	18.10	-3.71	11,18
4917		8.39	2
4850		6.82	10
4938	19.64	-0.96	22,6
6603977		-2.83	25
5013		7.71	2
5012		8.76	17
5011		8.79	14
6603979		10.33	3
6603980	11.82	4.36	5,6
92766	14.68	7.65	31,29
4289	14.73	9.16	9,12
5086	15.28	9.16	15,18
5070	16.44	4.57	15,14
65752	13.44	2.42	9,11
1548910	8.99	-5.68	15,15
6603985	14.42	3.17	26,25
6603988	9.11	9.97	26,5
6603989	14.34	2.44	7,9
6560181	11.80	-4.20	24,17
1342		8.87	14
121930		8.41	10
5191	17.99	8.96	19,3
5163	10.81	4.33	16,21
3272300	12.19	8.35	9,15
6603998	10.88	4.43	14,19
6603999	11.10	4.90	14,18
5472495	3.94		26
131747		10.03	14
4306515		-0.44	13
5196	12.85	3.09	4,5
121881	16.28	9.97	25,5
682802		4.38	2
91769	15.59	8.83	10,22
5154		-4.47	25
4564402		6.79	26
1548887	4.09	-8.13	25,19
5800609	11.29	-2.07	15,17
6604013	14.09	9.54	26,14
6604017	15.81	-1.05	18,17
5312137	10.72	-2.11	26,25
5522		1.23	9
3035905	12.87	6.73	3,5
5614	8.79	-6.79	11,11
3117			
5487525	9.70	-5.94	18,18
5568		9.20	2
5546	15.88	1.86	17,14
439647	10.17	-8.04	11,22
443758	8.93	-4.05	21,12
6604025	9.08	-6.29	12,22
5328773	8.39	-1.41	21,11
5329275	7.02	-6.72	23,22
667645	8.15	-4.91	9,2
5328804	-4.32	9.18	12,17
2063		-4.83	2
3311		6.11	5
5411		8.42	17
5485187	8.47	-6.69	4,15
6604029	8.85	6.02	7,18
5353685	6.88	-4.90	24,2
5328760	6.99	-6.69	20,21
6093336		9.80	13
6604030		8.93	2
6604031	11.14	-4.31	50,51
2046	5.67	-7.67	13,13
122187	9.23	10.41	19,4
5354033	6.53	7.45	10,15
6604038	18.27	6.54	40,17
6604042		9.84	15
4046493	10.48	3.84	9,27
2998	9.93	-1.42	21,10
6604045	11.87	3.62	16,31
6604050	2.79	-0.02	6,17
5712	13.69	-0.22	23,16
5722	5.82	-3.57	16,17
5723	10.34	-1.68	18,19
3797	15.62	8.87	6,4
9433	7.82	-0.78	11,13
6604076	18.59	5.12	20,7
90010		9.41	3
5702224	6.24	-1.88	17,13
6604103	9.69	8.91	12,2
6604115	9.81	8.96	14,4
6604116	9.67	9.03	12,14
6604118	10.01	9.01	13,16
6604122	3.84	-7.79	20,8
71399		7.58	2
6604127		8.27	5
4519262	4.43		27
6098006	2.66	-3.71	20,15
3864541	5.95	4.68	17,10
6093161	-3.72		10
9604979	11.39	4.80	14,12
6604159	17.35	9.49	16,4
