ID	apKa1	bpKa1	atoms
47197902	14.00	-3.83	8,20
47197899	11.01	6.12	15,3
47197890		-6.90	14
47197887	19.71	1.48	19,19
47197873	7.37	0.53	5,8
47197871	12.03	5.57	8,5
47197857		8.84	14
47197832	15.01	-1.10	8,10
47197830	12.02	4.72	9,16
47197828	5.34	1.91	7,17
47197823	13.79	3.59	8,19
47197810	11.41	-3.29	14,13
47197805	17.23	-1.12	10,12
47197800	8.44	1.48	8,5
47197799	8.19	-1.43	20,13
47197762		6.75	2
47197715	12.00	-2.81	11,6
47197712		2.13	11
47197708		-4.62	3
47197703		-4.87	8
47197700	17.43	3.82	15,23
47197639	13.72	2.07	18,10
47197611	7.40	1.57	5,8
47197609		-3.08	19
47197601	11.98	4.25	11,21
47197587	15.56	-2.40	13,15
47197581		-2.68	21
47197565	14.64	-0.45	11,10
47197552	13.23	-2.22	8,10
47197550	13.96	-5.18	15,14
47197544	8.14		6
47197516	13.83	-3.82	11,10
47197507		0.31	10
47197483	15.91	-1.00	14,13
47197443	7.10	-4.44	11,22
47197406	14.00	-2.43	26,13
47197344	15.27	0.40	13,15
47197341	13.16	-1.02	12,11
47197330		-4.88	3
47197327	10.32	-3.50	26,10
47197325		-4.65	3
47197322	12.25	2.08	13,23
47197316	15.54	4.04	17,9
47197311	10.11	-4.47	14,16
47197269	14.66	-1.15	15,14
47197202	5.38	-6.12	8,21
47197200		3.39	4
47197199	15.03	-1.50	9,11
47197198		1.05	18
47197174	15.12	-1.28	14,13
47197168	13.48	-3.92	11,10
47197164	14.05	-1.26	11,10
47197146	16.04	-2.29	9,9
47197134		-0.51	12
47197122	15.47	0.40	11,13
47197119	15.28	5.24	14,22
47197111		7.03	2
47197042	7.40	1.54	4,7
47197024	15.67	-0.15	13,12
47197017		-1.92	15
47197014	14.18	-3.60	9,11
47197005	13.51	-1.62	11,13
47197001	10.87	0.52	7,4
47196973	12.63	-0.78	10,8
47196970			
47196955	13.27	-4.66	12,2
47196951	14.51	-2.81	9,18
47196943	8.38	-3.34	23,6
47196934	15.17	-0.62	10,12
47196930	14.01	-3.90	9,11
47196928	10.78	-0.44	10,9
47196926		6.80	8
47196921		7.59	11
47196919		-0.26	14
47196907	9.97	-4.65	10,12
47196893	9.11	4.22	7,17
47196886	8.76	1.93	19,11
47196878		-0.72	11
47196871	18.30	6.21	14,12
47196869	13.52	-3.88	10,12
47196868	13.22	3.95	8,5
47196856		-3.06	9
47196830	14.14	-3.82	6,5
47196828	12.84	-3.74	18,10
47196818	11.07	-2.32	9,15
47196798		1.84	18
47196797		-4.17	16
47196792		-1.31	9
47196789	13.51	-3.88	10,19
47196788	11.29	-3.55	17,9
47196787	8.53	4.45	26,23
47196785	19.62	5.03	17,8
47196784	15.62	9.09	5,2
47196783		3.39	16
47196777	16.54	-4.93	9,8
47196768	14.72	-1.08	16,15
47196761	6.29	-2.27	10,22
47196742		8.61	12
47196741	9.66	-0.97	8,12
47196740	12.33	3.41	11,7
47196706	7.26	3.29	11,16
47196697	13.58	-4.62	9,2
47196693	11.85	-4.06	12,11
47196681		-0.48	14
47196676	14.01	-2.99	9,11
47196649	9.12	-4.17	24,16
47196645		-8.65	21
47196621	18.58	1.75	21,16
47196619	13.78	2.54	9,22
47196610		1.36	17
47196603	13.90	-0.82	10,18
47196602	8.41	-2.40	15,11
47196598	15.01	-1.10	8,10
47196589		3.50	5
47196585	14.70	-0.82	9,11
47196578		1.79	13
47196572	11.12	-1.62	16,20
47196568	7.72	-3.08	12,11
47196567		2.27	13
47196566	7.82	-2.31	8,7
47196556	17.46	6.24	11,9
47196555		-3.46	14
47196546	17.44	6.21	13,11
47196515	13.10	-7.03	9,15
47196513	7.82	-2.31	8,7
47196480			
47196474		9.04	15
47196464	15.97	-1.00	14,13
47196444	11.50	2.03	9,8
47196437	10.07	-5.51	11,11
47196427	14.96	-2.54	10,12
47196410	12.59	-3.91	11,10
47196385	14.07	-1.00	9,11
47196374	14.84	-0.73	10,12
47196370	8.72	-0.04	17,13
47196368	10.75	7.09	11,15
47196366	13.09	4.23	8,18
47196347		-6.89	5
47196340	11.52	-4.93	8,13
47196338	11.27	-3.41	5,21
47196335	11.71	2.26	9,3
47196329	15.25	-4.48	4,6
47196323	9.41		15
47196321	11.85	-1.25	8,11
47196316	11.77	-0.82	12,20
47196311	11.28	-4.11	9,18
47196292	12.32	5.62	13,17
47196287			
47196285	10.57	0.16	9,15
47196280			
47196279	13.21	-2.99	8,10
47196270	11.13	-4.14	11,13
47196267	11.97	-3.98	13,12
47196265		1.76	11
47196259	18.69	2.64	23,22
47196257	7.71	-3.89	12,11
47196254	14.21	-1.06	13,12
47196246	11.15	1.13	15,5
47196240	14.89	-1.08	14,13
47196235	5.52	-7.06	9,14
47196231	7.73	-2.28	12,11
47196226	10.97	-3.92	13,11
47196225	13.90	0.79	4,11
47196221	13.37	1.13	8,13
47196206		8.24	2
47196200		-2.14	14
47196198		5.79	8
47196197	11.58	1.13	15,5
47196195	4.23	-2.98	21,12
47196192	13.76	3.65	11,8
47196190	10.30	0.35	5,8
47196187		8.45	3
47196184	5.49	-7.06	8,13
47196178	9.45	1.32	6,16
47196175		1.60	9
47196173		-2.15	14
47196172		-1.65	13
47196168	10.44	-0.25	11,7
47196158		-4.14	22
47196156	15.85	-7.73	8,10
47196150	8.43	1.48	8,5
47196142	11.70	-3.14	13,12
47196130	11.30	-1.00	17,16
47196128		3.20	5
47196121	8.42	1.48	8,5
47196119	13.43	-3.83	10,12
47196116	14.92	-1.00	13,12
47196115	16.01	-3.18	9,9
47196109		2.86	11
47196108	9.78	0.76	17,2
47196098		9.46	16
47196094	11.78	0.41	9,8
47196090	14.46	-0.78	18,17
47196087	8.57	1.49	12,19
47196086		-3.39	8
47196085		4.70	16
47196084		6.42	10
47196081	14.82	-2.26	9,13
47196074		-6.70	4
47196071	4.35	1.01	3,8
47196067	14.76	-0.45	11,10
47196066	15.77	-0.91	11,10
47196065	11.78	0.94	9,8
47196064	14.89	-0.51	15,14
47196060		-7.20	10
47196053	11.46	4.99	2,20
47196031	19.34	1.78	9,8
47196013	11.43	-0.17	19,10
47196000		2.67	11
47195994	12.44	-0.21	10,10
47195989		2.02	15
47195988	8.78	2.84	8,10
47195983		2.75	11
47195971		3.10	18
47195967	10.89	2.65	21,5
47195966		1.82	10
47195963	12.53	0.28	21,18
47195959	14.45	1.30	10,6
47195957	9.18	-5.88	18,10
47195952	15.08	-0.64	11,10
47195950	15.16	-0.62	12,11
47195949	8.23	-5.80	13,12
47195946	12.36	-3.96	8,10
47195944	13.84	-0.11	15,5
47195935	12.11	9.02	13,8
47195927	13.13	-3.71	11,10
47195926	6.07	1.00	6,8
47195921	10.14	-4.88	12,8
47195920		4.59	8
47195918	10.33	0.67	11,20
47195917	15.62	-3.60	8,19
47195915		4.81	17
47195908		3.77	9
47195907		4.57	9
47195906	9.28	-4.82	13,2
47195897	12.87	-0.62	7,15
47195895	9.52	2.86	6,13
47195890	13.11	-0.82	10,18
47195887	10.40	-4.54	11,12
47195886	9.55	1.89	17,9
47195880		1.17	4
47195873	13.13	-3.57	9,11
47195872	10.58	-2.37	11,8
47195867		2.81	22
47195863	12.42	2.79	17,21
47195856	9.94	5.65	8,5
47195853		-4.92	5
47195849	11.70	-0.81	18,10
47195848		-1.58	5
47195840	11.26	-1.18	10,6
47195839	13.23	1.13	8,13
47195837		1.12	5
47195832	10.69	2.22	17,6
47195815	13.14	-4.70	14,16
47195813	5.41	1.91	7,17
47195791	13.94	-0.11	15,5
47195788	12.68	3.41	12,19
47195784		-6.52	11
47195780	7.60	3.64	4,7
47195774	7.92	10.86	23,10
47195769	10.65	-0.42	13,12
47195768	15.93	-1.32	13,12
47195765		1.91	14
47195764		-3.46	14
47195761	11.56	-2.54	25,11
47195739	10.97	-3.87	12,10
47195730	9.06	-4.88	13,11
47195729	13.43	1.13	9,14
47195728	12.34	1.13	15,5
47195727	9.38	-6.89	12,5
47195726	14.93	-1.44	19,16
47195725	12.96	1.13	15,5
47195724	13.10	1.13	15,5
47195718	10.74	-2.96	18,25
47195712		-7.06	16
47195707	10.17		10
47195705		8.00	11
47195699		3.01	15
47195688		-4.23	13
47195686	13.39	-3.84	8,20
47195665		0.94	3
47195663	11.58	1.43	11,10
47195650	14.93	-1.51	20,17
47195649	11.99	-1.46	8,15
47195648		6.63	17
47195641		2.80	16
47195640	15.19	1.01	14,11
47195627		-0.93	16
47195612	14.93	-1.48	18,15
47195610		-4.84	2
47195609	9.27	1.32	24,11
47195598		0.90	9
47195596		1.75	6
47195592	13.75	0.19	9,13
47195585	9.64	-4.04	11,9
47195579	12.00	1.76	7,6
47195578	14.21	-2.91	4,6
47195550		1.62	3
47195548	11.38	-3.96	11,17
47195540		0.40	9
47195530	8.66	1.30	17,9
47195517		-4.14	19
47195510		2.72	4
47195507		10.17	13
47195506	9.87	-2.11	9,8
47195487	13.38	1.13	9,14
47195477	11.43	-4.38	13,9
47195476	11.93	-3.95	11,10
47195474	13.39	4.59	13,20
47195471	12.62	-4.49	10,22
47195466	10.26	3.35	9,4
47195465	11.85	1.46	13,14
47195458	12.44	0.94	13,19
47195456		1.15	7
47195438		-4.92	2
47195436	12.19	-3.97	9,8
47195431		5.26	7
47195427		3.26	18
47195426	13.63	-3.87	9,11
47195420		-0.12	11
47195419	12.31	-3.88	16,9
47195417	18.63	1.56	18,9
47195409	11.43	-4.68	9,14
47195406	10.56	2.71	6,5
47195403	13.47	-3.93	10,12
47195400	7.40	1.26	5,8
47195394	14.90	0.14	8,10
47195391	17.10	6.01	10,2
47195390	11.85	-3.93	15,23
47195389	14.90	0.38	16,7
47195384		-0.13	11
47195354	15.37	3.78	8,7
47195336		3.03	4
47195332		-3.06	9
47195327		3.59	5
47195326	12.90	0.15	10,7
47195324	15.55	-0.85	8,9
47195321	14.71	-2.06	6,5
47195305	14.70	-1.22	10,12
47195300		8.28	21
47195298		8.00	10
47195296	12.07	4.25	11,8
47195295	12.90	4.25	13,23
47195286	12.70	0.82	7,13
47195279	12.32	5.62	16,20
47195275	13.79	6.85	14,8
47195274	13.68	6.85	14,8
47195273	11.02	4.38	20,27
47195260		8.28	8
47195251	13.68	-3.92	12,11
47195241	14.12	-1.35	14,16
47195235	15.09	-0.66	12,14
47195229		-1.27	9
47195228	10.37	-4.89	11,15
47195224	8.54	1.39	18,11
47195222		2.86	7
47195217		2.14	11
47195209	10.74	-3.01	17,24
47195207	13.18	6.57	24,7
47195188	12.32	-3.85	15,14
47195187	12.66	3.51	18,25
47195185	11.95	3.48	8,5
47195184	14.76	-2.17	9,8
47195175	7.08	-4.87	9,2
47195163	13.98	-5.04	7,9
47195155		3.59	5
47195149	11.02	4.38	20,27
47195147	15.50	5.77	12,3
47195143	14.88	-2.37	11,13
47195142	12.15	-2.88	12,14
47195133		6.33	15
47195119		-2.79	24
47195116	10.96	2.33	10,11
47195115	10.15	-0.46	13,12
47195114	12.73	0.71	14,7
47195102	8.48	0.25	17,3
47195099	14.53	-4.61	9,2
47195098	13.98	-3.25	7,9
47195085		-2.21	12
47195078		-2.21	12
47195076		-0.87	10
47195036	13.05	3.41	10,17
47195034	9.99	3.81	16,5
47195032		-4.85	2
47195024	15.02	2.20	23,20
47195022	8.44	6.13	16,8
47195014	12.10	6.85	13,21
47195003	12.54	3.48	8,5
47195002		3.12	7
47195001	14.85	-2.37	11,13
47194996	13.75	0.59	10,12
47194989	14.95	-2.40	9,11
47194987	11.04	-4.30	10,12
47194972		0.82	9
47194968	13.96	-2.76	7,9
47194964		3.01	4
47194955	12.09	3.41	9,16
47194952	13.72	-0.70	13,12
47194951		0.64	12
47194946		4.77	16
47194943	11.50	-0.54	6,5
47194942	10.33	3.94	21,19
47194933		1.47	8
47194929	8.85	2.81	20,11
47194926	13.58	-3.37	24,24
47194924	11.39	6.02	17,2
47194921	11.93	-4.19	18,20
47194915		-2.75	7
47194914	9.46		11
47194911	15.04	-0.41	11,10
47194909	8.43	1.49	14,7
47194908	13.45	-1.76	14,16
47194907	13.88	-2.47	9,11
47194900		-7.19	15
47194898	11.74	-2.09	9,10
47194894	14.60	3.05	15,11
47194893	11.59	2.13	10,9
47194891	14.07	-3.25	9,11
47194885	12.04	-3.83	15,14
47194875	14.75	0.71	11,18
47194874	14.22	-0.95	13,12
47194869		3.87	17
47194861	10.75	-0.39	11,8
47194847	15.56	2.95	23,11
47194845	11.02	1.82	21,18
47194841	7.35	3.29	12,17
47194840	8.57	-1.30	13,12
47194839	13.26	3.96	8,5
47194828	7.60	-0.39	10,12
47194824	12.97	4.37	7,5
47194818	13.05	-3.31	9,11
47194802	11.10	0.86	5,8
47194800	15.35	2.10	21,18
47194793	14.22	-1.09	1,8
47194787	14.37	-0.16	9,11
47194784	15.50	-2.50	16,14
47194780	9.34	-2.95	6,17
47194771	14.30	-2.74	11,13
47194767	6.83	-0.22	18,10
47194765	10.35	1.88	12,11
47194763	14.58	-2.73	10,12
47194762	13.27	-2.79	11,13
47194757		-1.55	5
47194755	13.92	6.85	13,21
47194754	14.10	-4.97	9,11
47194751		-4.94	3
47194746	14.08	-3.82	12,3
47194744	13.07	-3.64	11,10
47194739	5.55	1.91	9,19
47194737	5.37	1.91	9,19
47194723	11.50	1.48	10,7
47194722	15.04	-2.11	11,13
47194721		1.91	9
47194714	19.16	-2.21	13,15
47194688	9.81	-1.30	17,16
47194674		6.80	9
47194668	15.59	3.56	19,9
47194658	11.99	4.36	14,19
47194657	12.53	3.48	19,25
47194651	15.38	3.85	9,15
47194644	6.89	2.33	12,10
47194642	18.50	-3.54	29,28
47194632	14.58	0.71	9,16
47194625	13.32	-0.82	16,8
47194619	11.19	-0.82	16,8
47194618	16.42		5
47194615	19.08	-0.90	1,8
47194612	11.43	-4.37	9,14
47194611	5.52	-4.82	8,21
47194609	11.52	-4.37	13,9
47194603	15.36	2.21	23,20
47194602	10.38	-1.98	20,11
47194601		1.80	12
47194594	14.27		17
47194592	9.05	-0.72	4,3
47194583	11.02	4.38	21,28
47194577	13.92	-0.91	13,12
47194572	13.76	-2.37	10,12
47194565	13.74	-2.37	10,12
47194563	12.47	-3.35	9,11
47194555	11.52	-4.64	14,10
47194553		3.04	13
47194547	7.02	0.18	19,8
47194543		-7.18	17
47194539		-1.58	14
47194536	13.45	-3.90	17,10
47194524	13.92	-0.65	13,12
47194522		-4.85	21
47194520	14.44	-0.53	4,6
47194513	13.92	6.85	14,22
47194503	13.57	9.60	14,15
47194491	13.56	-3.49	7,9
47194490	13.89	-3.99	12,15
47194486		2.34	10
47194485	10.99	4.38	22,29
47194479	10.46	-4.06	16,9
47194470		-0.21	14
47194465	14.35	-3.24	11,13
47194463	14.00	0.71	14,7
47194449	13.79	-1.03	11,13
47194448	8.22	1.25	13,11
47194446	9.17	-1.31	19,18
47194443	13.25	1.92	2,16
47194435	10.70	-0.72	11,10
47194417	10.34	-3.45	10,15
47194416	10.05	0.58	10,15
47194409	11.57	2.69	15,30
47194405	19.59	0.79	18,12
47194403	11.96	-4.52	14,13
47194402	7.71	-4.39	25,10
47194388	14.33	-7.95	9,13
47194379	6.34	3.07	9,23
47194377	10.21	-0.51	11,10
47194371	11.76	-2.67	7,19
47194347	11.09	4.26	8,6
47194318	8.84	0.66	9,11
47194300	12.88	-3.95	8,10
47194289	19.02	-3.10	2,4
47194262	11.37	1.58	9,13
47194259	10.24	-0.65	12,15
47194257	11.02	-0.69	7,5
47194252	11.21	-4.88	12,8
47194235	12.92	2.12	13,7
47194228	14.77	-0.70	11,13
47194226	8.71	0.21	7,9
47194224	14.69	-3.46	13,21
47194217	13.59	-1.10	11,13
47194216		0.91	3
47194199	12.24	3.41	9,16
47194194	13.52	-4.52	12,2
47194192		5.63	7
47194191	13.32	-7.08	7,9
47194187	9.06	3.93	11,13
47194173	11.62	-0.71	12,11
47194160		-1.45	11
47194156		-1.82	14
47194155	13.53	7.67	9,16
47194154		5.74	14
47194145	9.49	2.06	6,8
47194135			
47194127		-4.92	2
47194126	11.51	-4.54	8,10
47194123		6.46	12
47194122	9.46		9
47194118		2.51	7
47194098		-3.31	11
47194079			
47194077	13.72	-3.55	7,9
47193690	11.11	3.55	5,2
46500439	8.34	3.90	14,7
46500353	6.90	2.43	12,22
46500351	-1.49	9.34	6,7
26732606		1.09	10
26732595	11.42	-4.38	7,9
26731812	8.01	-6.24	22,22
26731811	10.26	1.06	23,19
26731778	7.93	-4.18	28,8
26731771	6.69	-0.55	14,3
26731727	7.53	0.79	15,9
26731725	13.43	-1.69	9,27
26731723	10.38	1.28	11,17
26731721	14.86	-0.44	7,9
26731715	8.73	1.01	21,14
26731714	9.47	0.77	23,7
26731709	8.03	-2.59	13,15
26731704	12.27	2.35	11,13
26731698	12.54	4.53	7,11
26731697	13.36	3.69	16,4
26731692	11.61	1.64	13,5
26731691	11.02	0.61	12,7
26731688	16.24	-4.24	13,15
26731683	13.68	3.11	16,8
26731679	13.24	3.36	2,15
26731674	8.14	-2.02	12,8
26731673	17.81	3.69	11,19
26731671	14.06	-0.17	14,13
26731667	14.24	-3.90	9,8
26731663	10.18	-7.26	7,9
26731662	10.47	-5.43	10,9
26731660	10.13	-5.77	8,10
26731659	10.55	0.31	17,5
26731658	11.62	-0.40	9,8
26731653	14.91	2.63	18,19
26731651	14.73	1.35	20,16
26731641	10.37	-4.18	10,9
26731639	11.10	5.12	7,16
26731636	5.19	0.07	14,11
26731635	13.65	3.69	7,22
26731627	8.14	4.09	13,18
26731618	9.84	-6.48	14,13
26731617	19.61	6.09	14,8
26731616	18.87	5.28	12,10
26731611	9.49	1.72	15,7
26731605	8.14	3.11	7,21
26731604	10.07	1.58	11,4
26731600	10.69	2.97	15,7
26731593		3.68	9
26731587		1.43	15
26731582	13.30	2.42	7,9
26731581		0.85	12
26731580	11.66	1.18	6,5
26731579	11.67	1.10	10,9
26731576	14.89	-0.43	8,17
26731571	13.84	-1.82	15,14
26731560	10.74	-5.00	10,12
26731559	10.75	-4.93	10,12
26731557	12.22	-4.09	11,13
26731554	18.75	-8.55	8,15
26731548	18.23	-2.55	20,10
26731543	9.58	1.55	26,5
26731542	6.99	-2.91	13,21
26731533	6.91	-3.78	10,12
26731525		-2.75	14
26731524	10.73	-0.08	10,12
26731523	7.85	-4.13	11,24
26731518	15.63	6.08	17,12
26731516	13.67	2.57	18,19
26731514	7.19	2.31	14,11
26731510	11.59	-4.14	8,20
26731509	18.25	-1.43	21,6
26731502	10.56	-1.14	7,9
26731501	9.59	1.90	24,5
26731499	6.80	-5.56	9,14
26731498	6.45	-4.73	12,24
26731497	6.45	-4.73	12,24
26731494	9.90	-4.98	20,9
26731489	9.36	4.50	12,16
26731475	11.69	1.08	9,8
26731472	12.39	-6.75	12,9
26731465	9.34	4.53	9,5
26731463	8.60	-0.86	5,13
26731459	8.06		9
26731456	13.53	3.41	9,17
26731452	8.27	-3.34	12,20
26731449	13.06	7.73	13,11
26731447	11.15	1.02	11,5
26731446	10.15	-2.91	10,4
26731443	10.11	4.65	14,13
26731441	7.30	3.05	26,32
26731437	11.02	0.66	8,10
26731431	9.93	-0.66	18,21
26731428	8.03	-2.55	19,13
26731422	9.46	-6.13	15,14
26731417	11.04	-0.93	10,16
26731416	8.94	0.00	10,11
26731413	12.92	2.67	10,2
26731410	14.88	2.63	17,18
26731409	10.15	-0.76	7,5
26731402	10.73	4.94	7,9
26731400	12.88	-2.00	13,5
26731399	11.62	-0.61	15,16
26731396	10.33	2.74	11,23
26731390	13.39	-3.50	11,13
26731386	9.45	2.76	10,19
26731380	11.12	3.38	15,16
26731379	12.32	0.37	22,17
26731377	7.54	0.79	15,9
26731369	8.18	5.42	10,2
26731368			
26731363	12.32	-4.51	22,24
26731362	8.76	2.13	23,8
26731359	8.76	2.10	20,8
26731355	9.58	2.41	9,11
26731354	6.75	2.46	21,13
26731353	8.76	2.13	20,8
26731350	7.08	-0.86	23,5
26731348	8.50	5.97	7,18
26731342	9.13	-8.05	16,15
26731339	9.11	2.66	20,8
26731335	7.59	9.45	8,10
26731331		3.08	22
26731315		3.08	4
26731309	7.59	9.57	8,10
26731305	10.94	-3.22	15,6
26731300	9.58	2.39	9,11
26731297	9.27	1.80	18,10
26731285	7.71	-0.46	7,20
26731279	7.80	4.09	7,18
26731277	2.33	4.71	13,10
26731276		3.20	3
26731263	6.19	4.06	7,16
26731249	19.85	2.02	24,15
26731242	14.15	-2.94	7,23
26731227	10.00	-4.59	13,20
26731215		3.08	25
26731212			
26731184	7.01	1.73	13,6
26731170			
26731126	10.91	7.92	15,2
26731100	3.73	-0.76	18,13
26731091	6.06	0.52	6,8
26731069	3.16	-7.59	9,5
26731068	3.16	-7.58	8,4
26731048	13.59	-2.61	7,9
26731018	10.39	-5.01	11,10
26731017	10.05	-4.68	21,10
26731015		1.33	17
26731009	6.99	3.15	9,6
26730981			
26730978	17.11	2.65	7,7
26730972	15.59	-0.38	10,16
26730962	10.57	6.14	15,19
26730950		6.42	4
26730949		6.42	22
26730918	11.67	0.84	12,11
26730916	13.64	0.96	22,13
26730914		3.94	11
26730913	17.82	2.48	14,20
26730912	9.72	0.69	13,6
26730911	9.73	0.69	13,6
26730907	12.89	9.01	8,14
26730901	13.18	-3.63	13,12
26730890	11.37	-3.26	12,20
26730880	12.55	0.85	13,6
26730879	9.50	2.60	15,11
26730858	8.63	2.64	22,14
26730853	14.87	-7.11	6,9
26730851	13.51	0.47	17,5
26730850	13.57	0.47	8,16
26730849	11.62	0.47	17,5
26730848	13.22	0.47	17,5
26730846		3.34	4
26730842	15.51	6.03	25,12
26730839	15.51	3.98	27,9
26730821		2.26	2
26730819		1.33	13
26730811		0.87	6
26730808	19.98	4.01	11,10
26730805	9.79	2.57	14,8
26730797	13.70	-1.18	11,13
26730776		3.58	15
26730771	9.22	2.57	14,8
26730766	13.36	1.73	11,12
26730756	13.56	1.91	13,8
26730753	11.83	-2.85	13,3
26730748	13.21	1.11	11,8
26730746	13.23	1.11	11,8
26730732	10.71	-4.55	10,12
26730730	13.64	0.58	17,8
26730728	12.44	0.85	13,6
26730727	13.50	-0.45	7,17
26730726	11.83	-0.45	12,10
26730725	13.61	-0.45	12,10
26730722	11.60	0.79	12,9
26730717	0.53	-5.20	5,7
26730713	12.76	6.17	13,8
26730710	17.71	-2.13	7,12
26730707	9.49	4.55	8,12
26730701		-2.04	10
26730699	13.60	-3.48	9,11
26730692	12.10	0.03	9,15
26730691	10.55	-0.28	19,14
26730684	16.20	2.25	20,17
26730678	13.21	1.30	8,17
26730674	14.08	1.30	12,7
26730673	14.33	1.30	10,16
26730659		5.25	24
26730656		-2.01	13
26730654		-2.01	7
26730653		3.00	18
26730650	18.51	3.82	12,18
26730649	11.99	-4.71	11,13
26730640		-2.48	8
26730628	12.23	0.19	9,14
26730621	8.31	2.56	14,8
26730613		6.01	4
26730609	13.65	3.90	15,9
26730606	12.96	-0.90	16,12
26730601		3.83	10
26730598		3.29	15
26730595	14.14		8
26730592	12.44	4.37	10,5
26730584	12.35	3.73	9,8
26730575	9.29	1.52	15,8
26730574	17.82	2.48	13,19
26730573	9.38	2.15	8,16
26730572	14.50	0.12	14,11
26730571	13.13	0.47	17,5
26730569	11.49	-3.77	13,12
26730568	7.56	5.60	7,10
26730558	11.46	7.19	2,6
26730548		3.94	11
26730546		-2.00	3
26730543	10.13	-4.99	8,10
26730528	11.43	0.60	2,6
26730526	17.72	4.95	11,9
26730512	11.00	-4.90	15,2
26730499	14.67		9
26730495	13.10	4.85	13,8
26730493		2.15	15
26730490	11.37	-4.35	8,10
26730475	7.89	-4.83	12,2
26730461	17.64	2.99	7,10
26730455	9.28	-7.62	12,11
26730446	11.16	1.02	13,20
26730443	12.30	1.88	13,21
26730441		0.85	6
26730440		0.85	17
26730435	13.74	-0.28	14,6
26730431	10.81	0.20	10,5
26730429		-2.75	14
26730425		0.93	6
26730422		3.12	7
26730415	19.83	6.10	20,8
26730410	12.35	0.58	17,8
26730407	12.97	-4.16	4,3
26730401		3.44	14
26730397	13.82	-0.69	8,19
26730395		1.53	4
26730393	11.62	-3.09	14,11
26730385	12.01	-0.12	4,14
26730377	17.96	5.97	17,9
26730374	17.36	1.13	11,10
26730372	7.98	-0.01	8,4
26730367		3.00	17
26730361	12.86	-1.20	13,6
26730359	8.17	-1.21	5,7
26730354	11.15	-8.50	16,9
26730352			
26730350	10.34	7.92	15,2
26730349		2.26	17
26730347	11.15	2.17	5,10
26730338		0.92	6
26730325	13.08	-4.30	11,13
26730321	7.69	1.11	13,5
26730317		-0.34	6
26730316	8.52	-0.51	12,16
26730310	10.42	-7.12	7,18
26730308	9.85	-0.84	11,6
26730304		-2.05	9
26730285	10.25	4.14	15,22
26730283	14.73	-0.39	24,14
26730280		0.30	18
26730276		-6.95	5
26730274	7.72	2.34	7,12
26730255		-2.27	9
26730247	13.31	-0.19	8,8
26730243		4.38	7
26730240	19.59	1.47	9,8
26730239	19.59	1.47	9,8
26730238	12.52	1.34	13,8
26730232		-0.72	10
26730226	11.69	5.30	7,5
26730222		1.72	7
26730220	13.95	1.34	8,14
26730217	11.54	2.21	16,6
26730215	9.65	2.23	9,14
26730212		-8.05	8
26730206		2.67	7
26730201		1.22	10
26730192	11.83	0.61	17,5
26730179	12.93	-1.64	8,12
26730177		5.24	6
26730168	8.80	2.08	18,20
26730159	10.52	3.01	3,6
26730157	9.44	1.72	15,7
26730151	12.98	5.26	8,23
26730148		1.20	10
26730146	19.26	-3.67	13,15
26730138	11.20	-4.87	10,9
26730135	13.73	-3.52	14,12
26730132		2.84	20
26730128		-0.12	5
26730122	13.39	-3.20	8,10
26730119	18.57	-4.82	10,2
26730114		-3.47	7
26730108	10.82	1.88	10,11
26730107	16.07	-1.53	1,13
26730106	15.60	-7.42	1,3
26730105	10.79	1.87	10,11
26730102	11.17	-4.80	15,2
26730087		-3.49	14
26730085		5.58	8
26730074	12.85	2.01	11,6
26730071	14.51	-2.01	15,12
26730070	19.94	4.52	16,2
26730067		-1.31	17
26730060	12.35	1.44	7,11
26730050		-1.85	10
26730044		-0.52	10
26730043	19.24	1.15	14,9
26730038	13.48	-2.53	14,13
26730034		0.91	10
26730026		0.86	12
26730024	12.65	-4.88	13,14
26730022	19.03	5.00	19,17
26730013	13.01	-2.87	17,23
26730012		1.24	16
26730008	12.47	2.48	9,10
26730004		7.66	14
26730000	14.35	4.17	18,11
26729992		0.39	6
26729987		3.39	4
26729985	9.58	1.13	16,15
26729983	9.05	3.33	17,10
26729982	14.14	1.61	9,16
26729980		0.74	6
26729979		-1.85	9
26729978	5.74	-2.92	3,6
26729975		3.32	15
26729966	9.46	1.72	12,19
26729965	9.49	1.72	15,7
26729964	9.49	1.72	10,17
26729933	11.74	1.68	11,18
26729929	13.42	-2.24	11,10
26729924	12.49	3.04	12,11
26729921		-8.15	8
26729911		1.15	7
26729909	16.35	3.00	22,19
26729904	11.64	-2.26	12,8
26729903		-1.88	5
26729900		2.11	15
26729895	6.93		9
26729894		3.09	19
26729893		4.35	8
26729891		-1.88	5
26729890	13.56	-2.77	7,22
26729885	9.31	-1.52	10,14
26729881	12.37	2.33	15,13
26729880	12.49	2.33	13,11
26729876		-0.92	10
26729874		1.78	5
26729873	7.69		6
26729866	9.94	-1.35	7,10
26729863		2.59	22
26729862	13.31	-7.67	13,10
26729853	6.81	-5.05	26,14
26729852	11.08	-4.24	8,11
26729837	18.26	-1.85	1,11
26729836		-1.88	13
26729835	10.39	4.19	19,26
26729830		-1.41	17
26729828		-0.67	8
26729824	7.14	0.89	9,8
26729822		-1.41	17
26729820	19.81	1.20	12,8
26729816		-0.74	13
26729807	10.58	5.04	12,19
26729803	14.95	-2.86	12,11
26729800	18.05	2.10	6,20
26729799	10.31	-2.50	14,16
