ID,SEL_100,VAL,logD,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90,MW,XLOGP,CLOGP,TPSA,HBD,HBA,LOGP_COLOR,MW_COLOR,LOGD_COLOR
114423,0.82,0.97,5.6,12.93,5.16,neutral,neutral,neutral,329.398,4.428,5.6,73.63,2,3,red,green,red
1310714,0.0,0.04,2.43,10.36,2.02,neutral,neutral,neutral,156.184,2.326,2.43,28.68,1,1,green,green,yellow
1296226,0.07,0.3,1.28,17.11,9.24,basic,basic,basic,370.447,2.611,3.09,76.82,2,3,yellow,green,green
130378,0.52,0.81,3.7,16.06,2.65,neutral,neutral,neutral,363.244,3.645,3.7,93.95,2,3,yellow,green,yellow
6643,0.4,0.82,0.83,,9.77,basic,basic,basic,329.365,3.006,3.15,39.72,1,3,yellow,green,green
121340,0.71,0.79,-0.7,,-7.19,neutral,neutral,neutral,451.341,-0.927,-0.7,26.3,0,2,green,yellow,green
14221,0.0,0.18,2.89,14.34,2.44,neutral,neutral,neutral,354.449,3.692,2.89,87.89,3,4,green,green,yellow
129768,0.58,1.0,1.12,,9.31,basic,basic,basic,273.37,2.418,3.02,29.54,0,2,yellow,green,green
1303901,0.01,0.1,3.2,10.2,-1.76,neutral,neutral,neutral,371.561,4.04,3.2,50.16,1,2,yellow,green,yellow
331568,0.11,0.52,2.46,15.21,-2.64,neutral,neutral,neutral,248.708,3.21,2.46,58.88,2,1,green,green,yellow
331561,1.0,1.0,2.88,9.74,7.75,basic,basic,neutral,497.588,2.755,3.3,124.34,4,4,yellow,yellow,yellow
4941,0.07,0.15,-0.69,13.61,3.35,neutral,neutral,neutral,137.139,-1.077,-0.69,68.01,2,2,green,green,green
36420,0.48,0.91,-1.14,3.27,-1.35,acidic,acidic,acidic,386.402,1.692,2.07,119.21,1,6,green,green,green
437787,0.88,0.92,3.66,11.56,1.05,neutral,neutral,neutral,376.387,4.005,3.66,108.72,4,3,yellow,green,yellow
138562,0.44,0.56,4.46,14.91,-2.84,neutral,neutral,neutral,418.566,5.163,4.46,72.83,1,5,yellow,yellow,red
73070,0.6,0.94,5.98,12.37,-3.08,neutral,neutral,neutral,473.926,5.594,5.98,54.34,1,2,red,yellow,red
1307894,0.03,0.11,2.61,10.57,1.63,neutral,neutral,neutral,451.502,3.153,2.61,126.45,3,6,green,yellow,yellow
178859,0.0,0.04,-3.45,13.43,8.63,basic,basic,basic,147.172,-0.831,-2.2,72.72,4,3,green,green,green
688418,0.0,0.95,3.58,13.43,-2.85,neutral,neutral,neutral,470.598,2.381,3.58,96.36,2,6,yellow,yellow,yellow
1299853,0.02,0.55,3.11,12.22,2.31,neutral,neutral,neutral,352.188,4.384,3.11,70.29,1,3,yellow,green,yellow
1299858,0.02,0.02,2.76,13.74,3.28,neutral,neutral,neutral,353.438,3.167,2.76,64.11,1,4,green,green,yellow
1300981,0.33,0.93,3.42,13.89,7.96,basic,basic,neutral,434.925,4.567,4.09,85.0,3,3,yellow,yellow,yellow
1305006,0.25,0.94,2.68,14.53,4.28,neutral,neutral,neutral,437.561,3.499,2.68,86.28,2,4,green,yellow,yellow
114562,0.0,0.4,3.65,,2.36,neutral,neutral,neutral,310.397,4.152,3.65,50.08,0,3,yellow,green,yellow
1271012,0.0,0.09,0.8,11.47,9.98,basic,basic,basic,432.533,4.155,3.19,51.37,2,1,yellow,yellow,green
1271011,0.0,0.09,0.65,11.86,9.99,basic,basic,basic,414.543,4.188,3.11,51.37,2,1,yellow,yellow,green
1299558,0.03,0.22,6.06,13.08,3.03,neutral,neutral,neutral,616.735,6.091,5.82,99.92,2,5,red,red,red
8045,0.46,0.79,3.11,9.63,9.09,basic,basic,basic,438.602,4.131,4.39,72.8,3,3,yellow,yellow,yellow
684366,0.11,0.33,3.06,,8.3,basic,basic,basic,521.57,2.629,4.02,59.98,0,4,yellow,red,yellow
17347,0.42,0.88,2.43,13.61,2.39,neutral,neutral,neutral,505.627,3.776,2.43,131.19,3,6,green,red,yellow
8873,0.19,0.9,-2.31,3.58,9.11,zwiterionic,zwiterionic,zwiterionic,924.079,3.595,-4.58,319.61,11,17,green,red,green
8875,0.0,0.57,-5.71,1.71,9.56,zwiterionic,zwiterionic,zwiterionic,225.179,-2.524,-3.24,120.85,3,5,green,green,green
479821,0.0,0.03,3.13,18.44,1.85,neutral,neutral,neutral,319.284,3.75,3.13,55.11,1,3,yellow,green,yellow
477770,0.27,0.58,-0.41,3.54,8.5,zwiterionic,zwiterionic,zwiterionic,338.404,2.872,-2.54,69.56,0,4,green,green,green
1301667,0.0,0.1,3.28,16.5,0.8,neutral,neutral,neutral,224.258,3.535,3.28,52.05,1,2,yellow,green,yellow
1306365,0.0,0.11,2.86,14.4,-0.63,neutral,neutral,neutral,278.757,3.2,2.86,41.99,1,2,green,green,yellow
1511349,0.06,0.14,4.02,13.81,5.75,neutral,neutral,neutral,507.413,4.131,4.03,108.48,3,5,yellow,red,red
1322904,0.0,0.13,2.37,9.23,0.78,neutral,neutral,neutral,213.031,3.296,2.37,48.65,2,1,green,green,yellow
1314839,0.02,0.26,0.09,,9.52,basic,basic,basic,289.76,1.8,2.16,61.03,1,3,green,green,green
1292536,0.02,0.16,1.46,13.25,7.93,basic,basic,neutral,428.49,1.678,2.1,104.68,2,4,green,yellow,green
1298910,0.0,0.04,-1.39,3.3,0.99,acidic,acidic,acidic,245.257,1.918,2.04,67.49,0,4,green,green,green
322638,0.41,0.82,3.85,,4.48,neutral,neutral,neutral,435.519,4.101,3.85,84.59,0,6,yellow,yellow,yellow
451253,0.32,0.81,0.38,2.33,-4.61,acidic,acidic,acidic,343.417,2.674,3.9,79.55,0,5,yellow,green,green
345215,0.4,0.48,5.13,15.95,-2.38,neutral,neutral,neutral,468.631,5.634,5.13,64.23,1,3,red,yellow,red
620576,0.65,0.65,3.02,8.48,3.89,neutral,neutral,neutral,455.462,4.027,3.05,113.68,3,6,yellow,yellow,yellow
450834,0.0,0.0,-1.17,-4.04,2.57,acidic,acidic,acidic,459.452,3.138,-0.72,166.58,3,10,green,yellow,green
323303,0.62,0.75,-1.45,,10.53,basic,basic,basic,356.588,3.664,4.03,6.48,0,0,yellow,green,green
33216,0.69,0.99,2.64,5.0,,acidic,acidic,acidic,300.435,6.596,5.01,37.3,0,2,red,green,yellow
1318271,0.87,0.97,0.53,13.82,8.8,basic,basic,basic,413.904,2.422,1.94,107.62,4,4,green,yellow,green
1318270,0.08,0.5,4.25,11.03,3.4,neutral,neutral,neutral,349.334,3.88,4.25,57.78,2,2,yellow,green,red
395657,0.01,0.07,3.54,18.41,4.44,neutral,neutral,neutral,351.445,3.009,3.54,54.35,1,3,yellow,green,yellow
1278902,0.29,0.57,1.1,,9.16,basic,basic,basic,439.953,1.962,2.86,73.86,1,5,green,yellow,green
53616,0.21,0.86,2.76,,9.85,basic,basic,basic,306.23,4.857,5.15,12.03,1,0,red,green,yellow
1439146,0.15,0.49,4.82,14.79,7.96,basic,basic,neutral,468.597,4.8,5.48,74.14,2,3,red,yellow,red
68721,0.17,0.26,1.26,,5.1,neutral,neutral,neutral,291.733,1.3,0.31,47.36,0,3,green,green,green
33986,0.19,0.54,-1.1,14.29,0.21,neutral,neutral,neutral,229.256,-0.688,-1.1,90.37,2,4,green,green,green
1323770,0.03,0.45,1.21,10.8,9.87,basic,basic,basic,448.902,4.663,3.28,102.41,3,4,yellow,yellow,green
258736,0.0,0.09,-4.64,,3.48,neutral,neutral,neutral,668.395,-3.794,-4.64,55.92,2,0,green,red,green
235325,0.0,0.04,2.5,11.01,3.84,neutral,neutral,neutral,213.235,1.947,2.5,54.02,2,2,green,green,yellow
182165,0.0,0.33,2.02,13.86,-0.26,neutral,neutral,neutral,346.461,1.114,2.02,74.6,2,4,green,green,yellow
429462,0.01,0.13,2.91,12.29,0.33,neutral,neutral,neutral,287.319,3.047,2.91,80.48,2,3,green,green,yellow
350698,0.09,0.82,1.26,13.73,9.24,basic,basic,basic,397.472,3.743,3.07,92.61,3,3,yellow,green,green
346467,0.5,0.9,1.77,11.9,-1.46,neutral,neutral,neutral,554.719,1.798,1.77,157.44,4,7,green,red,green
1304921,0.0,0.02,2.1,11.76,3.39,neutral,neutral,neutral,210.231,2.936,2.1,41.99,1,2,green,green,yellow
702157,0.04,0.94,0.57,15.39,8.35,basic,basic,basic,407.505,2.774,1.56,61.88,1,3,green,yellow,green
1256,0.01,0.16,1.78,,-6.94,neutral,neutral,neutral,146.143,1.676,1.78,30.21,0,2,green,green,green
23093,0.73,0.9,0.95,19.93,7.24,basic,neutral,neutral,387.433,0.953,1.18,103.04,1,6,green,green,green
696237,0.02,0.13,2.12,12.59,3.0,neutral,neutral,neutral,278.309,3.74,2.12,55.73,1,3,green,green,yellow
135710,0.08,0.71,4.95,,7.91,basic,basic,neutral,446.546,5.016,5.58,49.56,0,3,red,yellow,red
83827,0.0,0.52,-4.97,0.69,-5.15,acidic,acidic,acidic,276.161,0.473,-0.04,135.29,5,7,green,green,green
583287,0.16,0.24,1.15,10.01,2.34,neutral,neutral,neutral,587.669,3.202,1.15,140.45,2,7,green,red,green
349994,0.03,0.04,1.52,11.91,4.23,neutral,neutral,neutral,443.902,1.795,1.52,129.84,2,7,green,yellow,green
1118419,0.0,0.97,0.61,16.08,9.39,basic,basic,basic,411.539,3.1,3.94,81.14,3,1,yellow,yellow,green
1289169,0.41,0.74,2.01,14.64,7.86,basic,basic,neutral,451.54,2.487,2.6,99.41,3,3,green,yellow,yellow
1324017,0.15,0.58,1.11,13.73,9.29,basic,basic,basic,358.436,3.29,2.98,76.82,2,3,green,green,green
16391,0.34,0.87,2.14,,9.2,basic,basic,basic,284.419,4.104,3.93,6.48,0,0,yellow,green,yellow
16396,0.44,0.56,5.09,14.44,7.43,basic,basic,neutral,497.588,5.452,5.41,83.73,1,5,red,yellow,red
633172,0.15,0.41,3.69,12.95,7.84,basic,basic,neutral,499.607,5.007,4.26,101.02,2,4,yellow,yellow,yellow
63279,0.96,1.0,1.77,,8.52,basic,basic,basic,318.369,3.241,2.91,40.62,0,2,green,green,green
1305223,0.08,0.15,3.47,10.78,5.26,neutral,neutral,neutral,373.204,3.021,3.47,76.14,2,4,yellow,green,yellow
188196,0.71,0.96,4.54,11.92,4.42,neutral,neutral,neutral,704.855,4.502,4.54,171.22,5,8,yellow,red,red
1299305,0.01,0.07,1.29,18.78,8.76,basic,basic,basic,415.491,2.511,2.67,94.86,1,4,green,yellow,green
17169,0.62,0.79,2.05,13.61,8.47,basic,basic,basic,670.841,3.622,3.16,166.75,5,6,yellow,red,yellow
943259,0.0,0.22,4.01,9.28,-2.51,neutral,neutral,neutral,370.469,3.181,4.01,72.68,1,3,yellow,green,red
1327965,0.05,0.12,1.4,15.92,2.05,neutral,neutral,neutral,396.486,0.544,1.4,92.63,2,4,green,green,green
213,0.39,0.81,1.22,9.66,10.64,basic,basic,basic,457.547,3.601,2.4,105.9,3,2,green,yellow,green
88088,0.0,0.33,3.17,8.39,-1.23,neutral,neutral,neutral,322.358,2.811,3.22,93.35,3,4,yellow,green,yellow
49506,0.01,0.1,0.38,3.77,-4.91,acidic,acidic,acidic,250.29,2.705,3.66,66.76,1,4,yellow,green,green
684839,0.0,0.0,1.62,10.02,-4.71,neutral,neutral,neutral,265.09,0.997,1.62,63.6,1,4,green,green,green
46884,0.04,0.28,1.31,6.38,-3.92,acidic,acidic,acidic,286.236,2.27,2.46,111.13,4,6,green,green,green
17411,0.0,0.2,1.11,15.88,1.86,neutral,neutral,neutral,253.263,0.595,1.11,129.62,3,4,green,green,green
1313073,0.0,0.04,2.22,14.29,-1.26,neutral,neutral,neutral,215.271,2.947,2.22,29.1,1,1,green,green,yellow
77456,0.14,0.62,1.08,,9.85,basic,basic,basic,271.397,3.317,3.49,12.47,0,1,yellow,green,green
39672,0.3,0.57,3.91,16.05,4.62,neutral,neutral,neutral,360.205,3.896,3.91,56.27,1,4,yellow,green,yellow
18835,0.76,0.76,0.5,1.15,8.22,zwiterionic,zwiterionic,acidic,1009.17,4.737,-2.43,286.99,8,17,green,red,green
212655,0.03,0.67,3.9,9.2,-4.33,neutral,neutral,neutral,326.343,3.213,3.9,75.99,2,5,yellow,green,yellow
1325,0.16,0.34,3.63,,8.39,basic,basic,basic,407.496,4.902,4.66,9.72,0,0,yellow,yellow,yellow
107975,0.09,0.4,3.17,19.69,6.57,basic,neutral,neutral,281.356,3.082,3.23,69.62,1,3,yellow,green,yellow
575319,0.2,0.5,3.73,11.67,4.32,neutral,neutral,neutral,513.949,3.215,3.73,105.68,2,6,yellow,red,yellow
7714,0.68,0.91,1.25,,8.76,basic,basic,basic,410.484,2.262,2.63,64.16,0,4,green,yellow,green
566839,0.43,1.0,3.07,,6.32,basic,neutral,neutral,322.404,2.513,3.11,33.01,0,2,yellow,green,yellow
1311453,0.32,0.74,4.64,9.56,0.87,neutral,neutral,neutral,419.438,4.311,4.64,112.28,2,5,yellow,yellow,red
1319200,0.05,0.22,6.56,13.27,2.75,neutral,neutral,neutral,516.616,6.457,6.21,84.21,2,4,red,red,red
23634,0.0,0.38,-7.8,,10.9,basic,basic,basic,145.246,-1.861,-1.15,64.07,3,0,green,green,green
1289011,0.19,0.54,4.08,11.28,4.96,neutral,neutral,neutral,529.589,4.462,4.08,140.95,4,4,yellow,red,red
2076,0.47,0.89,-0.3,,8.18,basic,basic,neutral,206.284,0.182,0.54,23.55,0,1,green,green,green
334592,1.0,1.0,3.59,,8.1,basic,basic,neutral,377.476,4.964,4.37,30.93,0,3,yellow,green,yellow
1179929,0.6,0.9,3.06,11.64,8.22,basic,basic,neutral,419.523,3.054,3.94,93.6,2,4,yellow,yellow,yellow
421326,0.31,0.85,1.31,9.0,6.21,basic,neutral,neutral,488.603,3.201,1.32,112.9,1,6,green,yellow,green
16485,0.0,0.01,-0.55,,-0.92,neutral,neutral,neutral,194.191,-0.536,-0.55,61.82,0,3,green,green,green
119522,0.08,0.29,1.64,6.38,-3.88,acidic,acidic,acidic,270.237,2.525,2.76,90.9,3,5,green,green,green
330452,0.53,0.84,-1.27,,9.73,basic,basic,basic,211.262,1.547,1.01,37.81,1,2,green,green,green
467456,0.5,0.92,-5.39,2.48,-3.61,acidic,acidic,acidic,543.504,0.716,0.16,210.67,7,10,green,red,green
561544,0.67,1.0,3.41,14.25,7.76,basic,basic,neutral,423.574,3.445,3.93,52.88,1,2,yellow,yellow,yellow
862773,0.0,0.52,0.4,4.16,-3.83,acidic,acidic,acidic,472.534,3.445,3.46,105.17,1,6,yellow,yellow,green
932,0.67,0.9,0.16,8.05,2.15,neutral,neutral,neutral,327.379,0.903,0.24,132.35,3,4,green,green,green
352423,0.35,0.83,3.18,7.15,6.13,zwiterionic,acidic,neutral,508.593,2.747,3.31,124.16,2,5,yellow,red,yellow
1315599,0.0,0.04,3.95,11.77,1.06,neutral,neutral,neutral,436.815,4.846,3.3,86.35,3,3,yellow,yellow,yellow
1321102,0.03,0.42,2.53,8.62,0.38,neutral,neutral,neutral,329.334,3.701,2.55,119.73,4,6,green,green,yellow
1271010,0.0,0.12,-0.6,11.54,10.69,basic,basic,basic,404.48,3.025,2.1,51.37,2,1,green,yellow,green
487462,0.0,0.21,3.32,10.28,5.34,neutral,neutral,neutral,322.384,3.927,3.32,62.45,2,3,yellow,green,yellow
1307014,0.4,0.91,0.69,15.09,9.53,basic,basic,basic,329.827,2.855,2.78,79.62,3,2,green,green,green
452549,0.13,0.5,2.38,9.87,7.05,basic,neutral,neutral,413.472,3.479,2.54,86.9,2,4,green,yellow,yellow
89326,0.2,0.6,3.16,11.48,8.44,basic,basic,basic,545.507,5.221,4.24,98.31,3,4,yellow,red,yellow
5970,0.5,0.91,3.93,,8.93,basic,basic,basic,370.575,5.928,5.47,6.48,0,0,red,green,yellow
5975,0.1,0.29,3.03,9.35,4.16,neutral,neutral,neutral,369.361,2.985,3.03,73.86,1,4,yellow,green,yellow
498560,0.04,0.26,3.55,8.25,-2.88,neutral,neutral,neutral,486.259,4.361,3.61,91.57,3,4,yellow,yellow,yellow
1280,0.0,0.26,-2.16,3.41,-7.14,acidic,acidic,acidic,180.157,1.407,1.24,63.6,0,4,green,green,green
3097,0.0,0.51,-4.49,2.6,12.82,zwiterionic,zwiterionic,zwiterionic,187.239,-2.867,-4.17,99.2,3,2,green,green,green
3098,0.0,0.32,-3.59,13.59,8.21,basic,basic,neutral,233.225,-1.267,-0.98,145.87,3,5,green,green,green
230749,0.43,1.0,4.54,8.52,0.24,neutral,neutral,neutral,422.828,4.808,4.57,115.17,2,6,yellow,yellow,red
370919,0.03,0.09,1.35,7.36,-3.93,acidic,acidic,neutral,466.899,3.33,1.63,155.33,3,8,green,yellow,green
370916,0.04,0.17,2.47,10.41,-2.41,neutral,neutral,neutral,447.872,3.404,2.47,138.62,3,8,green,yellow,yellow
320260,0.0,0.08,2.54,14.59,6.44,basic,neutral,neutral,413.421,2.282,2.58,75.69,0,7,green,yellow,yellow
120674,0.54,0.97,2.23,13.95,8.75,basic,basic,basic,373.461,3.69,3.59,41.93,1,3,yellow,green,yellow
4398,0.0,0.23,4.04,4.99,,acidic,acidic,acidic,280.445,6.73,6.42,37.3,0,2,red,green,red
1328076,0.01,0.07,5.65,10.6,-4.03,neutral,neutral,neutral,361.245,5.741,5.65,52.89,1,2,red,green,red
374052,0.32,0.32,1.28,12.58,-2.85,neutral,neutral,neutral,362.46,0.263,1.28,94.83,3,5,green,green,green
366622,0.07,0.31,3.51,11.28,9.39,basic,basic,basic,598.595,5.373,5.23,108.4,2,6,red,red,yellow
1318122,0.01,0.25,0.96,3.6,1.66,acidic,acidic,acidic,279.333,3.393,4.18,50.19,0,3,yellow,green,green
1318128,0.0,0.04,0.49,14.95,1.45,neutral,neutral,neutral,210.256,0.503,0.49,86.93,2,2,green,green,green
4637,0.17,0.63,-0.14,4.36,6.77,zwiterionic,acidic,acidic,232.235,1.12,-0.7,64.35,0,4,green,green,green
4634,0.7,0.89,2.14,11.83,8.28,basic,basic,neutral,395.47,3.178,3.07,52.65,1,2,yellow,green,yellow
1305977,0.0,0.06,3.22,12.68,4.93,neutral,neutral,neutral,301.141,2.754,3.22,50.7,1,3,yellow,green,yellow
1288822,0.05,0.45,3.85,11.48,4.07,neutral,neutral,neutral,361.42,4.038,3.85,92.93,3,3,yellow,green,yellow
1288829,0.0,0.06,0.57,9.44,1.28,neutral,neutral,neutral,220.251,0.878,0.57,63.57,1,3,green,green,green
26280,0.0,0.5,0.64,14.45,-1.17,neutral,neutral,neutral,337.346,1.103,0.64,71.11,1,4,green,green,green
1145198,0.89,1.0,3.9,11.69,8.9,basic,basic,basic,1121.421,6.488,6.35,242.5,6,10,red,red,yellow
1321395,0.03,0.26,1.61,13.87,3.43,neutral,neutral,neutral,346.424,2.13,1.61,90.12,1,4,green,green,green
81551,0.02,0.82,1.94,,-2.89,neutral,neutral,neutral,186.164,2.222,1.94,43.35,0,3,green,green,green
674525,0.0,0.0,-0.77,3.09,,acidic,acidic,acidic,58.443,-1.503,-0.77,0.0,0,0,green,green,green
115545,0.45,0.91,2.67,,9.54,basic,basic,basic,341.874,4.433,4.79,12.47,0,1,yellow,green,yellow
1290217,0.0,0.05,3.63,8.27,3.89,neutral,neutral,neutral,268.337,2.26,3.72,54.46,1,3,yellow,green,yellow
294080,0.05,1.0,3.34,4.11,-5.06,acidic,acidic,acidic,408.917,7.195,6.43,57.53,1,3,red,yellow,yellow
1319842,0.0,0.07,2.73,13.49,4.96,neutral,neutral,neutral,396.393,2.158,2.73,81.13,1,5,green,green,yellow
1430615,0.08,1.0,3.77,,7.27,basic,neutral,neutral,451.444,5.274,4.01,77.04,1,3,yellow,yellow,yellow
153342,0.25,0.75,1.12,14.04,6.48,basic,neutral,neutral,294.351,1.667,1.21,53.92,1,2,green,green,green
321837,0.41,0.62,1.69,3.53,7.72,zwiterionic,zwiterionic,acidic,634.721,2.873,-0.04,162.06,4,6,green,red,green
30697,0.02,0.4,-9.55,,11.1,basic,basic,basic,202.34,-1.89,-1.45,76.1,4,0,green,green,green
1291508,0.05,0.21,3.97,15.15,5.45,neutral,neutral,neutral,346.422,3.702,3.97,51.22,1,3,yellow,green,yellow
608601,0.02,0.67,5.43,14.11,-0.83,neutral,neutral,neutral,570.637,5.57,5.43,77.73,1,4,red,red,red
66928,0.0,0.32,3.24,,-5.07,neutral,neutral,neutral,227.282,3.006,3.24,21.48,0,1,yellow,green,yellow
463,0.05,0.73,-4.39,1.66,-3.86,acidic,acidic,acidic,292.244,-1.691,-0.87,118.37,0,6,green,green,green
475561,0.02,0.12,4.51,14.13,5.2,neutral,neutral,neutral,417.404,4.986,3.56,69.62,1,3,yellow,yellow,red
366712,0.64,0.84,6.36,4.27,9.41,zwiterionic,zwiterionic,zwiterionic,813.427,9.281,7.17,128.13,2,5,red,red,red
324093,1.0,1.0,2.84,,8.8,basic,basic,basic,329.432,4.226,4.25,12.47,0,1,yellow,green,yellow
1326403,0.0,0.11,4.68,7.88,1.42,acidic,neutral,neutral,486.32,5.476,4.7,93.99,1,5,yellow,yellow,red
1325324,0.0,0.78,1.88,5.88,-3.74,acidic,acidic,acidic,213.031,1.987,2.56,37.53,1,2,green,green,green
1308721,0.03,0.06,5.32,10.81,5.03,neutral,neutral,neutral,374.36,4.705,5.32,66.91,2,3,red,green,red
84655,0.63,0.86,4.74,15.75,3.28,neutral,neutral,neutral,638.822,4.227,4.74,79.53,1,3,yellow,red,red
145313,0.15,0.15,-2.01,,10.16,basic,basic,basic,175.23,0.278,0.25,28.49,0,2,green,green,green
72873,0.32,0.71,3.64,11.83,-2.39,neutral,neutral,neutral,1202.611,4.719,3.64,278.8,5,12,yellow,red,yellow
1313827,0.02,0.04,1.88,11.69,1.68,neutral,neutral,neutral,348.355,4.259,1.88,96.11,3,4,green,green,green
374182,0.2,0.56,3.69,5.11,-2.98,acidic,acidic,acidic,424.083,5.349,5.55,50.44,1,3,red,yellow,yellow
14239,0.28,1.0,3.22,,8.94,basic,basic,basic,355.858,3.925,4.77,29.54,0,2,yellow,green,yellow
129777,0.04,0.2,-0.49,1.94,,acidic,acidic,acidic,183.185,-0.007,0.45,63.24,1,3,green,green,green
705740,0.49,0.74,0.62,,9.39,basic,basic,basic,356.502,3.785,2.6,32.78,0,2,green,green,green
19315,0.0,0.24,2.26,9.21,-6.28,neutral,neutral,neutral,208.211,1.925,2.26,66.76,2,4,green,green,yellow
55040,0.02,0.13,3.46,16.06,4.0,neutral,neutral,neutral,221.257,3.162,3.46,37.81,1,2,yellow,green,yellow
1321720,0.02,0.14,3.59,14.88,3.43,neutral,neutral,neutral,468.499,4.32,3.59,97.46,2,6,yellow,yellow,yellow
1321724,0.0,0.05,2.57,,6.22,basic,neutral,neutral,265.313,2.76,2.6,65.15,2,2,green,green,yellow
1317357,0.13,0.31,4.05,,7.14,basic,neutral,neutral,317.368,3.974,4.04,80.0,1,3,yellow,green,red
14785,0.08,0.21,3.2,16.14,4.59,neutral,neutral,neutral,393.436,2.809,3.2,74.73,1,6,yellow,green,yellow
39857,0.52,0.79,0.11,9.84,-1.75,neutral,neutral,neutral,212.226,0.39,0.11,86.19,1,4,green,green,green
42236,0.85,1.0,2.37,12.03,-2.0,neutral,neutral,neutral,526.605,3.251,2.37,138.68,2,7,green,red,yellow
42238,0.57,0.81,4.22,14.42,3.97,neutral,neutral,neutral,369.215,3.659,4.22,66.91,2,3,yellow,green,red
261373,0.58,1.0,2.97,7.15,-1.4,acidic,acidic,neutral,312.366,2.505,2.97,72.68,1,3,green,green,yellow
449148,0.75,0.9,-0.1,,10.48,basic,basic,basic,228.118,2.992,2.75,12.03,1,0,green,green,green
603518,0.11,0.16,1.49,13.69,3.42,neutral,neutral,neutral,431.49,0.958,1.49,119.03,2,5,green,yellow,green
603516,0.09,0.13,-0.36,13.69,3.42,neutral,neutral,neutral,369.421,-0.389,-0.36,119.03,2,5,green,green,green
297525,0.76,1.0,5.31,14.7,6.4,basic,neutral,neutral,481.417,5.149,5.36,48.47,1,2,red,yellow,red
140950,0.0,0.5,2.27,11.29,-2.07,neutral,neutral,neutral,210.231,3.028,2.27,44.89,2,1,green,green,yellow
40702,0.09,0.41,-1.14,3.73,8.35,zwiterionic,zwiterionic,zwiterionic,308.373,0.458,-1.86,112.65,3,4,green,green,green
18078,0.0,0.13,5.19,8.84,-6.03,neutral,neutral,neutral,266.334,4.699,5.21,40.46,2,2,red,green,red
343041,0.29,0.38,3.42,14.83,2.04,neutral,neutral,neutral,370.378,4.457,3.42,84.67,2,5,yellow,green,yellow
1296499,0.0,0.03,-0.22,3.45,-0.01,acidic,acidic,acidic,348.329,0.322,1.0,115.39,2,5,green,green,green
494066,0.87,0.87,1.17,9.82,6.91,basic,neutral,neutral,381.432,1.483,1.29,110.96,4,4,green,green,green
1304248,0.15,0.63,3.37,14.51,3.86,neutral,neutral,neutral,313.353,4.176,3.37,71.77,2,2,yellow,green,yellow
296926,0.15,0.65,1.13,9.35,9.95,basic,basic,basic,490.556,3.491,2.59,84.53,1,4,green,yellow,green
1298023,0.0,0.09,2.31,15.06,1.86,neutral,neutral,neutral,410.377,3.668,2.21,93.75,1,6,green,yellow,yellow
1328293,0.04,0.14,3.96,8.22,0.17,neutral,neutral,neutral,359.378,4.146,3.96,87.24,3,4,yellow,green,yellow
709470,0.01,0.25,1.35,10.34,4.19,neutral,neutral,neutral,279.297,1.036,1.35,110.68,3,3,green,green,green
238879,0.46,0.76,-6.2,3.03,4.79,acidic,acidic,acidic,443.453,0.257,-1.48,187.5,4,7,green,yellow,green
8543,0.69,0.81,-0.53,14.09,9.67,basic,basic,basic,248.321,1.902,1.69,57.28,3,2,green,green,green
217043,0.0,0.42,1.96,,-4.57,neutral,neutral,neutral,287.096,2.867,1.96,52.6,0,4,green,green,green
349658,0.02,0.2,2.57,11.4,2.36,neutral,neutral,neutral,340.333,2.773,1.92,110.29,2,5,green,green,yellow
1300467,0.01,0.08,3.37,10.78,5.27,neutral,neutral,neutral,362.306,3.212,3.37,76.14,2,4,yellow,green,yellow
419508,0.33,0.96,3.18,7.18,0.24,acidic,acidic,neutral,764.939,4.042,3.6,182.83,5,13,yellow,red,yellow
480238,0.05,0.18,2.07,8.63,3.39,neutral,neutral,neutral,367.448,1.743,2.09,112.24,3,5,green,green,yellow
1309444,0.01,0.21,3.14,,3.35,neutral,neutral,neutral,377.34,4.454,3.14,61.04,0,5,yellow,green,yellow
139099,0.06,0.17,1.43,14.73,6.02,neutral,neutral,neutral,268.739,1.698,1.45,41.57,1,2,green,green,green
559771,0.16,0.47,3.12,15.59,2.24,neutral,neutral,neutral,411.249,3.492,3.12,69.64,2,3,yellow,yellow,yellow
116265,0.03,0.52,-6.18,1.88,9.54,zwiterionic,zwiterionic,zwiterionic,147.129,-3.888,-3.38,100.62,1,4,green,green,green
1281587,0.0,0.5,3.56,13.91,7.96,basic,basic,neutral,451.541,3.612,4.23,92.95,2,4,yellow,yellow,yellow
1059668,0.0,0.0,-0.77,3.09,,acidic,acidic,acidic,149.894,-2.999,-0.77,0.0,0,0,green,green,green
1059669,0.0,0.21,-3.54,,-4.48,neutral,neutral,neutral,65.007,-1.451,-0.54,46.85,0,2,green,green,green
1059667,0.0,0.0,-0.77,3.09,,acidic,acidic,acidic,102.894,-1.76,-0.77,0.0,0,0,green,green,green
1323211,0.01,0.29,2.18,5.55,-2.63,acidic,acidic,acidic,341.204,3.468,2.46,58.2,2,2,green,green,yellow
86042,0.11,0.56,1.81,14.97,3.54,neutral,neutral,neutral,504.626,1.582,1.81,145.44,4,8,green,red,green
354883,0.4,0.55,2.41,14.84,9.22,basic,basic,basic,588.58,4.319,4.23,113.13,2,5,yellow,red,yellow
