NAME,STATE,pKa,pH,IONIZED
675089,acidic,3.18,9,99.9998486441
675089,acidic,3.18,10,99.9999848644
675092,acidic,4.85,2,0.141054509672
675092,acidic,4.85,3,1.39286283415
675092,acidic,4.85,4,12.3770681069
675092,acidic,4.85,5,58.5498678672
675092,acidic,4.85,6,93.3885938663
675092,acidic,4.85,7,99.297030856
675092,acidic,4.85,8,99.9292555048
675092,acidic,4.85,9,99.9929210433
675092,acidic,4.85,10,99.9992920592
675093,basic,8.69,2,99.9999795826
675093,basic,8.69,3,99.9997958266
675093,basic,8.69,4,99.9979583037
675093,basic,8.69,5,99.9795867884
675093,basic,8.69,6,99.7962422255
675093,basic,8.69,7,97.9991148859
675093,basic,8.69,8,83.0444911353
675093,basic,8.69,9,32.8759419184
675093,basic,8.69,10,4.66910530529
675100,basic,8.88,2,99.9999868174
675100,basic,8.88,3,99.9998681745
675100,basic,8.88,4,99.9986817606
675100,basic,8.88,5,99.9868191702
675100,basic,8.88,6,99.8683478774
675100,basic,8.88,7,98.6988951636
675100,basic,8.88,8,88.3528288056
675100,basic,8.88,9,43.1358608116
675100,basic,8.88,10,7.05090956252
675101,basic,9.54,2,99.999997116
675101,basic,9.54,3,99.9999711597
675101,basic,9.54,4,99.9997115977
675101,basic,9.54,5,99.9971160517
675101,basic,9.54,6,99.9711680002
675101,basic,9.54,7,99.7124262215
675101,basic,9.54,8,97.1968132848
675101,basic,9.54,9,77.6154575342
675101,basic,9.54,10,25.7464441057
675103,basic,9.57,2,99.9999973085
675103,basic,9.57,3,99.9999730847
675103,basic,9.57,4,99.9997308472
675103,basic,9.57,5,99.9973085376
675103,basic,9.57,6,99.9730918944
675103,basic,9.57,7,99.731569011
675103,basic,9.57,8,97.3790100527
675103,basic,9.57,9,78.7926768077
675103,basic,9.57,10,27.0890037102
675104,basic,9.01,2,99.9999902276
675104,basic,9.01,3,99.9999022764
675104,basic,9.01,4,99.9990227723
675104,basic,9.01,5,99.9902285827
675104,basic,9.01,6,99.9023716839
675104,basic,9.01,7,99.0322202827
675104,basic,9.01,8,91.0976031465
675104,basic,9.01,9,50.5756208411
675104,basic,9.01,10,9.28300638473
675105,basic,8.39,2,99.999959262
675105,basic,8.39,3,99.9995926214
675105,basic,8.39,4,99.9959263632
675105,basic,8.39,5,99.9592785613
675105,basic,8.39,6,99.5942725757
675105,basic,8.39,7,96.0856597248
675105,basic,8.39,8,71.054001237
675105,basic,8.39,9,19.7090829846
675105,basic,8.39,10,2.39589662756
675106,basic,7.58,2,99.9997369739
675106,basic,7.58,3,99.9973698012
675106,basic,7.58,4,99.9737042366
675106,basic,7.58,5,99.7376632169
675106,basic,7.58,6,97.4371420407
675106,basic,7.58,7,79.1748837508
675106,basic,7.58,8,27.5461757157
675106,basic,7.58,9,3.6626441176
675106,basic,7.58,10,0.378749431145
675107,basic,10.47,2,99.9999996612
675107,basic,10.47,3,99.9999966116
675107,basic,10.47,4,99.9999661156
675107,basic,10.47,5,99.999661157
675107,basic,10.47,6,99.9966116733
675107,basic,10.47,7,99.966127062
675107,basic,10.47,8,99.6623001202
675107,basic,10.47,9,96.7226108545
675107,basic,10.47,10,74.6912921429
675110,basic,8.77,2,99.9999830176
675110,basic,8.77,3,99.9998301759
675110,basic,8.77,4,99.9983017852
675110,basic,8.77,5,99.983020447
675110,basic,8.77,6,99.830463549
675110,basic,8.77,7,98.3301150625
675110,basic,8.77,8,85.4829177532
675110,basic,8.77,9,37.0611452782
675110,basic,8.77,10,5.56098167582
675111,basic,9.81,2,99.9999984512
675111,basic,9.81,3,99.9999845118
675111,basic,9.81,4,99.9998451186
675111,basic,9.81,5,99.9984512074
675111,basic,9.81,6,99.9845142323
675111,basic,9.81,7,99.8453578504
675111,basic,9.81,8,98.4748058417
675111,basic,9.81,9,86.5889582455
675111,basic,9.81,10,39.2338935873
675112,basic,9.24,2,99.9999942456
675112,basic,9.24,3,99.999942456
675112,basic,9.24,4,99.9994245634
675112,basic,9.24,5,99.9942459317
675112,basic,9.24,6,99.9424891003
675112,basic,9.24,7,99.4278524283
675112,basic,9.24,8,94.5587139566
675112,basic,9.24,9,63.4743335052
675112,basic,9.24,10,14.8051654147
675114,basic,8.86,2,99.9999861962
675114,basic,8.86,3,99.9998619618
675114,basic,8.86,4,99.9986196348
675114,basic,8.86,5,99.9861980626
675114,basic,8.86,6,99.8621518569
675114,basic,8.86,7,98.6384108971
675114,basic,8.86,8,87.8704951212
675114,basic,8.86,9,42.0100239642
675114,basic,8.86,10,6.75500289966
675118,basic,8.74,2,99.999981803
675118,basic,8.74,3,99.9998180302
675118,basic,8.74,4,99.9981803323
675118,basic,8.74,5,99.9818063021
675118,basic,8.74,6,99.8183604438
675118,basic,8.74,7,98.2128204628
675118,basic,8.74,8,84.6045100432
675118,basic,8.74,9,35.4647549561
675118,basic,8.74,10,5.20914493274
675123,acidic,2.28,2,34.4179494088
675123,acidic,2.28,3,83.9950694635
675123,acidic,2.28,4,98.1301681926
675123,acidic,2.28,5,99.8098163157
675123,acidic,2.28,6,99.9809490229
675123,acidic,2.28,7,99.9980945756
675123,acidic,2.28,8,99.9998094543
675123,acidic,2.28,9,99.9999809454
675123,acidic,2.28,10,99.9999980945
675125,basic,8.78,2,99.9999834041
675125,basic,8.78,3,99.9998340416
675125,basic,8.78,4,99.9983404406
675125,basic,8.78,5,99.9834068847
675125,basic,8.78,6,99.8343162758
675125,basic,8.78,7,98.3675057533
675125,basic,8.78,8,85.7663318554
675125,basic,8.78,9,37.5998241382
675125,basic,8.78,10,5.68315208401
675126,acidic,-6.72,2,99.9999998095
675126,acidic,-6.72,3,99.9999999809
675126,acidic,-6.72,4,99.9999999981
675126,acidic,-6.72,5,99.9999999998
675126,acidic,-6.72,6,100.0
675126,acidic,-6.72,7,100.0
675126,acidic,-6.72,8,100.0
675126,acidic,-6.72,9,100.0
675126,acidic,-6.72,10,100.0
675128,basic,9.66,2,99.9999978122
675128,basic,9.66,3,99.9999781224
675128,basic,9.66,4,99.9997812243
675128,basic,9.66,5,99.9978122862
675128,basic,9.66,6,99.978127169
675128,basic,9.66,7,99.7817014229
675128,basic,9.66,8,97.859076675
675128,basic,9.66,9,82.0495207286
675128,basic,9.66,10,31.3699742317
675129,basic,10.21,2,99.9999993834
675129,basic,10.21,3,99.9999938341
675129,basic,10.21,4,99.9999383405
675129,basic,10.21,5,99.9993834088
675129,basic,10.21,6,99.9938344301
675129,basic,10.21,7,99.9383784953
675129,basic,10.21,8,99.3871835935
675129,basic,10.21,9,94.1921585805
675129,basic,10.21,10,61.8584122089
675131,acidic,4.0,2,0.990099009901
675131,acidic,4.0,3,9.09090909091
675131,acidic,4.0,4,50.0
675131,acidic,4.0,5,90.9090909091
675131,acidic,4.0,6,99.0099009901
675131,acidic,4.0,7,99.9000999001
675131,acidic,4.0,8,99.9900009999
675131,acidic,4.0,9,99.99900001
675131,acidic,4.0,10,99.9999000001
675138,basic,9.38,2,99.9999958313
675138,basic,9.38,3,99.9999583131
675138,basic,9.38,4,99.9995831324
675138,basic,9.38,5,99.9958314799
675138,basic,9.38,6,99.9583304324
675138,basic,9.38,7,99.5848612031
675138,basic,9.38,8,95.9981317983
675138,basic,9.38,9,70.5781359712
675138,basic,9.38,10,19.3472477183
675140,basic,8.86,2,99.9999861962
675140,basic,8.86,3,99.9998619618
675140,basic,8.86,4,99.9986196348
675140,basic,8.86,5,99.9861980626
675140,basic,8.86,6,99.8621518569
675140,basic,8.86,7,98.6384108971
675140,basic,8.86,8,87.8704951212
675140,basic,8.86,9,42.0100239642
675140,basic,8.86,10,6.75500289966
675261,acidic,3.91,2,1.21531710402
675261,acidic,3.91,3,10.9549361277
675261,acidic,3.91,4,55.1623547311
675261,acidic,3.91,5,92.482722124
675261,acidic,3.91,6,99.1937231481
675261,acidic,3.91,7,99.9187829641
675261,acidic,3.91,8,99.9918723555
675261,acidic,3.91,9,99.9991871761
675261,acidic,3.91,10,99.999918717
675679,basic,8.87,2,99.9999865104
675679,basic,8.87,3,99.9998651039
675679,basic,8.87,4,99.9986510553
675679,basic,8.87,5,99.9865121906
675679,basic,8.87,6,99.8652854367
675679,basic,8.87,7,98.6689919223
675679,basic,8.87,8,88.1137783554
675679,basic,8.87,9,42.5719796345
675679,basic,8.87,10,6.90148803682
675680,basic,9.79,2,99.9999983782
675680,basic,9.79,3,99.9999837819
675680,basic,9.79,4,99.9998378193
675680,basic,9.79,5,99.9983782162
675680,basic,9.79,6,99.9837845289
675680,basic,9.79,7,99.8380815912
675680,basic,9.79,8,98.4040728109
675680,basic,9.79,9,86.0451161758
675680,basic,9.79,10,38.1415877911
675681,basic,11.75,2,99.9999999822
675681,basic,11.75,3,99.9999998222
675681,basic,11.75,4,99.9999982217
675681,basic,11.75,5,99.9999822172
675681,basic,11.75,6,99.9998221724
675681,basic,11.75,7,99.9982217522
675681,basic,11.75,8,99.9822203676
675681,basic,11.75,9,99.8224877254
675681,basic,11.75,10,98.2527908505
675682,basic,8.9,2,99.9999874107
675682,basic,8.9,3,99.9998741076
675682,basic,8.9,4,99.9987410904
675682,basic,8.9,5,99.9874123306
675682,basic,8.9,6,99.8742657489
675682,basic,8.9,7,98.7567264746
675682,basic,8.9,8,88.8184230222
675682,basic,8.9,9,44.2688366238
675682,basic,8.9,10,7.35875561176
675683,basic,8.76,2,99.999982622
675683,basic,8.76,3,99.9998262202
675683,basic,8.76,4,99.9982622294
675683,basic,8.76,5,99.9826250111
675683,basic,8.76,6,99.8265213884
675683,basic,8.76,7,98.2918828453
675683,basic,8.76,8,85.1948345853
675683,basic,8.76,9,36.5256664948
675683,basic,8.76,10,5.44128604339
675685,acidic,4.38,2,0.415138796927
675685,acidic,4.38,3,4.00186820171
675685,acidic,4.38,4,29.4218640288
675685,acidic,4.38,5,80.6527522817
675685,acidic,4.38,6,97.6573630278
675685,acidic,4.38,7,99.760690771
675685,acidic,4.38,8,99.9760174238
675685,acidic,4.38,9,99.9976012246
675685,acidic,4.38,10,99.9997601173
675686,basic,8.22,2,99.9999397441
675686,basic,8.22,3,99.999397444
675686,basic,8.22,4,99.9939747672
675686,basic,8.22,5,99.9397803273
675686,basic,8.22,6,99.4010494479
675686,basic,8.22,7,94.316847916
675686,basic,8.22,8,62.4001758618
675686,basic,8.22,9,14.2336681446
675686,basic,8.22,10,1.63249424666
675692,acidic,2.38,2,29.4218640288
675692,acidic,2.38,3,80.6527522817
675692,acidic,2.38,4,97.6573630278
675692,acidic,2.38,5,99.760690771
675692,acidic,2.38,6,99.9760174238
675692,acidic,2.38,7,99.9976012246
675692,acidic,2.38,8,99.9997601173
675692,acidic,2.38,9,99.9999760117
675692,acidic,2.38,10,99.9999976012
675694,basic,7.9,2,99.9998741076
675694,basic,7.9,3,99.9987410904
675694,basic,7.9,4,99.9874123306
675694,basic,7.9,5,99.8742657489
675694,basic,7.9,6,98.7567264746
675694,basic,7.9,7,88.8184230222
675694,basic,7.9,8,44.2688366238
675694,basic,7.9,9,7.35875561176
675694,basic,7.9,10,0.788068385033
675696,acidic,3.1,2,7.35875561176
675696,acidic,3.1,3,44.2688366238
675696,acidic,3.1,4,88.8184230222
675696,acidic,3.1,5,98.7567264746
675696,acidic,3.1,6,99.8742657489
675696,acidic,3.1,7,99.9874123306
675696,acidic,3.1,8,99.9987410904
675696,acidic,3.1,9,99.9998741076
675696,acidic,3.1,10,99.9999874107
675697,acidic,3.28,2,4.9863853779
675697,acidic,3.28,3,34.4179494088
675697,acidic,3.28,4,83.9950694635
675697,acidic,3.28,5,98.1301681926
675697,acidic,3.28,6,99.8098163157
675697,acidic,3.28,7,99.9809490229
675697,acidic,3.28,8,99.9980945756
675697,acidic,3.28,9,99.9998094543
675697,acidic,3.28,10,99.9999809454
675716,basic,10.64,2,99.9999997709
675716,basic,10.64,3,99.9999977091
675716,basic,10.64,4,99.9999770913
675716,basic,10.64,5,99.9997709138
675716,basic,10.64,6,99.9977091848
675716,basic,10.64,7,99.9770965703
675716,basic,10.64,8,99.7714368427
675716,basic,10.64,9,97.7604377543
675716,basic,10.64,10,81.3612210506
675728,basic,9.6,2,99.9999974881
675728,basic,9.6,3,99.9999748811
675728,basic,9.6,4,99.999748812
675728,basic,9.6,5,99.9974881767
675728,basic,9.6,6,99.9748874437
675728,basic,9.6,7,99.7494407333
675728,basic,9.6,8,97.549663245
675728,basic,9.6,9,79.9239991087
675728,basic,9.6,10,28.4747248951
675730,acidic,2.93,2,10.5137210356
675730,acidic,2.93,3,54.0208228324
675730,acidic,2.93,4,92.1562325057
675730,acidic,2.93,5,99.1560451823
675730,acidic,2.93,6,99.9149585782
675730,acidic,2.93,7,99.991489344
675730,acidic,2.93,8,99.9991488692
675730,acidic,2.93,9,99.9999148863
675730,acidic,2.93,10,99.9999914886
675731,acidic,3.36,2,4.1825819963
675731,acidic,3.36,3,30.387122957
675731,acidic,3.36,4,81.3612210506
675731,acidic,3.36,5,97.7604377543
675731,acidic,3.36,6,99.7714368427
675731,acidic,3.36,7,99.9770965703
675731,acidic,3.36,8,99.9977091848
675731,acidic,3.36,9,99.9997709138
675731,acidic,3.36,10,99.9999770913
675733,acidic,0.36,2,97.7604377543
675733,acidic,0.36,3,99.7714368427
675733,acidic,0.36,4,99.9770965703
675733,acidic,0.36,5,99.9977091848
675733,acidic,0.36,6,99.9997709138
675733,acidic,0.36,7,99.9999770913
675733,acidic,0.36,8,99.9999977091
675733,acidic,0.36,9,99.9999997709
675733,acidic,0.36,10,99.9999999771
675736,basic,7.83,2,99.9998520894
675736,basic,7.83,3,99.9985209135
675736,basic,7.83,4,99.9852111036
675736,basic,7.83,5,99.8523076142
675736,basic,7.83,6,98.542450351
675736,basic,7.83,7,87.1147798405
675736,basic,7.83,8,40.3370826694
675736,basic,7.83,9,6.33268753109
675736,basic,7.83,10,0.671542788924
675746,acidic,1.49,2,76.3924699145
675746,acidic,1.49,3,97.002341084
675746,acidic,1.49,4,99.6919225072
675746,acidic,1.49,5,99.9691065927
675746,acidic,1.49,6,99.9969098001
675746,acidic,1.49,7,99.9996909714
675746,acidic,1.49,8,99.9999690971
675746,acidic,1.49,9,99.9999969097
675746,acidic,1.49,10,99.999999691
691867,acidic,7.17,2,0.000676078404541
691867,acidic,7.17,3,0.00676037269663
691867,acidic,7.17,4,0.0675626196023
691867,acidic,7.17,5,0.671542788924
691867,acidic,7.17,6,6.33268753109
691867,acidic,7.17,7,40.3370826694
691867,acidic,7.17,8,87.1147798405
691867,acidic,7.17,9,98.542450351
691867,acidic,7.17,10,99.8523076142
699406,basic,8.59,2,99.999974296
699406,basic,8.59,3,99.9997429611
699406,basic,8.59,4,99.9974296703
699406,basic,8.59,5,99.9743026474
699406,basic,8.59,6,99.7436194213
699406,basic,8.59,7,97.4940178761
699406,basic,8.59,8,79.5519900313
699406,basic,8.59,9,28.0080994053
699406,basic,8.59,10,3.74476325364
699412,acidic,4.13,2,0.735855270817
699412,acidic,4.13,3,6.90148803682
699412,acidic,4.13,4,42.5719796345
699412,acidic,4.13,5,88.1137783554
699412,acidic,4.13,6,98.6689919223
699412,acidic,4.13,7,99.8652854367
699412,acidic,4.13,8,99.9865121906
699412,acidic,4.13,9,99.9986510553
699412,acidic,4.13,10,99.9998651039
699416,basic,9.23,2,99.9999941116
699416,basic,9.23,3,99.9999411157
699416,basic,9.23,4,99.9994111598
699416,basic,9.23,5,99.9941119102
699416,basic,9.23,6,99.9411502877
699416,basic,9.23,7,99.4146034153
699416,basic,9.23,8,94.4390183242
699416,basic,9.23,9,62.9388547218
699416,basic,9.23,10,14.5170822468
699417,acidic,3.38,2,4.00186820171
699417,acidic,3.38,3,29.4218640288
699417,acidic,3.38,4,80.6527522817
699417,acidic,3.38,5,97.6573630278
699417,acidic,3.38,6,99.760690771
699417,acidic,3.38,7,99.9760174238
699417,acidic,3.38,8,99.9976012246
699417,acidic,3.38,9,99.9997601173
699417,acidic,3.38,10,99.9999760117
699421,acidic,-2.19,2,99.9935438746
699421,acidic,-2.19,3,99.9993543499
699421,acidic,-2.19,4,99.9999354346
699421,acidic,-2.19,5,99.9999935435
699421,acidic,-2.19,6,99.9999993543
699421,acidic,-2.19,7,99.9999999354
699421,acidic,-2.19,8,99.9999999935
699421,acidic,-2.19,9,99.9999999994
699421,acidic,-2.19,10,99.9999999999
699431,basic,9.0,2,99.99999
699431,basic,9.0,3,99.9999000001
699431,basic,9.0,4,99.99900001
699431,basic,9.0,5,99.9900009999
699431,basic,9.0,6,99.9000999001
699431,basic,9.0,7,99.0099009901
699431,basic,9.0,8,90.9090909091
699431,basic,9.0,9,50.0
699431,basic,9.0,10,9.09090909091
699433,basic,10.88,2,99.9999998682
699433,basic,10.88,3,99.9999986817
699433,basic,10.88,4,99.9999868174
699433,basic,10.88,5,99.9998681745
699433,basic,10.88,6,99.9986817606
699433,basic,10.88,7,99.9868191702
699433,basic,10.88,8,99.8683478774
699433,basic,10.88,9,98.6988951636
699433,basic,10.88,10,88.3528288056
699436,basic,9.52,2,99.99999698
699436,basic,9.52,3,99.9999698005
699436,basic,9.52,4,99.9996980057
699436,basic,9.52,5,99.9969801395
699436,basic,9.52,6,99.9698096002
699436,basic,9.52,7,99.6989140929
699436,basic,9.52,8,97.068575873
699436,basic,9.52,9,76.8052003168
699436,basic,9.52,10,24.8759206466
699437,basic,7.55,2,99.9997181625
699437,basic,7.55,3,99.9971816965
699437,basic,7.55,4,99.9718241117
699437,basic,7.55,5,99.7189538027
699437,basic,7.55,6,97.2588725373
699437,basic,7.55,7,78.0129603993
699437,basic,7.55,8,26.189096746
699437,basic,7.55,9,3.42655512848
699437,basic,7.55,10,0.353558914865
699446,acidic,5.51,2,0.0308934073496
699446,acidic,5.51,3,0.308077492783
699446,acidic,5.51,4,2.99765891595
699446,acidic,5.51,5,23.6075300855
699446,acidic,5.51,6,75.5518882071
699446,acidic,5.51,7,96.8654940548
699446,acidic,5.51,8,99.6774500941
699446,acidic,5.51,9,99.9676511022
699446,acidic,5.51,10,99.9967641681
699455,basic,9.52,2,99.99999698
699455,basic,9.52,3,99.9999698005
699455,basic,9.52,4,99.9996980057
699455,basic,9.52,5,99.9969801395
699455,basic,9.52,6,99.9698096002
699455,basic,9.52,7,99.6989140929
699455,basic,9.52,8,97.068575873
699455,basic,9.52,9,76.8052003168
699455,basic,9.52,10,24.8759206466
699456,acidic,4.36,2,0.43461865301
699456,acidic,4.36,3,4.1825819963
699456,acidic,4.36,4,30.387122957
699456,acidic,4.36,5,81.3612210506
699456,acidic,4.36,6,97.7604377543
699456,acidic,4.36,7,99.7714368427
699456,acidic,4.36,8,99.9770965703
699456,acidic,4.36,9,99.9977091848
699456,acidic,4.36,10,99.9997709138
699457,basic,9.93,2,99.9999988251
699457,basic,9.93,3,99.999988251
699457,basic,9.93,4,99.9998825104
699457,basic,9.93,5,99.9988251162
699457,basic,9.93,6,99.9882524047
699457,basic,9.93,7,99.8826481209
699457,basic,9.93,8,98.83874599
699457,basic,9.93,9,89.4862789644
699457,basic,9.93,10,45.9791771676
699470,acidic,3.76,2,1.70811715468
699470,acidic,3.76,3,14.8051654147
699470,acidic,3.76,4,63.4743335052
699470,acidic,3.76,5,94.5587139566
699470,acidic,3.76,6,99.4278524283
699470,acidic,3.76,7,99.9424891003
699470,acidic,3.76,8,99.9942459317
699470,acidic,3.76,9,99.9994245634
699470,acidic,3.76,10,99.999942456
699486,basic,10.54,2,99.9999997116
699486,basic,10.54,3,99.999997116
699486,basic,10.54,4,99.9999711597
699486,basic,10.54,5,99.9997115977
699486,basic,10.54,6,99.9971160517
699486,basic,10.54,7,99.9711680002
699486,basic,10.54,8,99.7124262215
699486,basic,10.54,9,97.1968132848
699486,basic,10.54,10,77.6154575342
700369,acidic,4.85,2,0.141054509672
700369,acidic,4.85,3,1.39286283415
700369,acidic,4.85,4,12.3770681069
700369,acidic,4.85,5,58.5498678672
700369,acidic,4.85,6,93.3885938663
700369,acidic,4.85,7,99.297030856
700369,acidic,4.85,8,99.9292555048
700369,acidic,4.85,9,99.9929210433
700369,acidic,4.85,10,99.9992920592
704780,acidic,5.87,2,0.0134878093705
704780,acidic,5.87,3,0.134714563314
704780,acidic,5.87,4,1.33100807766
704780,acidic,5.87,5,11.8862216446
704780,acidic,5.87,6,57.4280203655
704780,acidic,5.87,7,93.0985119632
704780,acidic,5.87,8,99.2641447292
704780,acidic,5.87,9,99.9259238892
704780,acidic,5.87,10,99.9925874471
705121,basic,10.4,2,99.9999996019
705121,basic,10.4,3,99.9999960189
705121,basic,10.4,4,99.9999601893
705121,basic,10.4,5,99.9996018944
705121,basic,10.4,6,99.9960190868
705121,basic,10.4,7,99.9602051256
705121,basic,10.4,8,99.6034714381
705121,basic,10.4,9,96.1713496118
705121,basic,10.4,10,71.5252751049
711939,basic,9.97,2,99.9999989285
711939,basic,9.97,3,99.9999892848
711939,basic,9.97,4,99.9998928482
711939,basic,9.97,5,99.9989284922
711939,basic,9.97,6,99.989285955
711939,basic,9.97,7,99.8929627619
711939,basic,9.97,8,98.9398405084
711939,basic,9.97,9,90.3218404295
711939,basic,9.97,10,48.2737475568
806511,acidic,6.99,2,0.0010232825211
806511,acidic,6.99,3,0.0102318829014
806511,acidic,6.99,4,0.102224693416
806511,acidic,6.99,5,1.01292777336
806511,acidic,6.99,6,9.28300638473
806511,acidic,6.99,7,50.5756208411
806511,acidic,6.99,8,91.0976031465
806511,acidic,6.99,9,99.0322202827
806511,acidic,6.99,10,99.9023716839
940358,basic,8.03,2,99.9999066747
940358,basic,8.03,3,99.9990667544
940358,basic,8.03,4,99.9906683279
940358,basic,8.03,5,99.9067615851
940358,basic,8.03,6,99.0753748036
940358,basic,8.03,7,91.4640757901
940358,basic,8.03,8,51.7262524432
940358,basic,8.03,9,9.67815957048
940358,basic,8.03,10,1.06015949162
1031364,acidic,2.74,2,15.3954899568
1031364,acidic,2.74,3,64.5352450439
1031364,acidic,2.74,4,94.7908550673
1031364,acidic,2.74,5,99.4534625727
1031364,acidic,2.74,6,99.9450760955
1031364,acidic,2.74,7,99.9945048932
1031364,acidic,2.74,8,99.9994504621
1031364,acidic,2.74,9,99.9999450459
1031364,acidic,2.74,10,99.9999945046
1038354,acidic,3.22,2,5.68315208401
1038354,acidic,3.22,3,37.5998241382
1038354,acidic,3.22,4,85.7663318554
1038354,acidic,3.22,5,98.3675057533
1038354,acidic,3.22,6,99.8343162758
1038354,acidic,3.22,7,99.9834068847
1038354,acidic,3.22,8,99.9983404406
1038354,acidic,3.22,9,99.9998340416
1038354,acidic,3.22,10,99.9999834041
1038355,basic,8.5,2,99.9999683772
1038355,basic,8.5,3,99.9996837732
1038355,basic,8.5,4,99.9968378223
1038355,basic,8.5,5,99.9683872202
1038355,basic,8.5,6,99.6847690817
1038355,basic,8.5,7,96.9346569968
1038355,basic,8.5,8,75.9746926648
1038355,basic,8.5,9,24.0253073352
1038355,basic,8.5,10,3.06534300317
1038357,basic,8.6,2,99.9999748811
1038357,basic,8.6,3,99.999748812
1038357,basic,8.6,4,99.9974881767
1038357,basic,8.6,5,99.9748874437
1038357,basic,8.6,6,99.7494407333
1038357,basic,8.6,7,97.549663245
1038357,basic,8.6,8,79.9239991087
1038357,basic,8.6,9,28.4747248951
1038357,basic,8.6,10,3.82865038823
1049460,basic,11.75,2,99.9999999822
1049460,basic,11.75,3,99.9999998222
1049460,basic,11.75,4,99.9999982217
1049460,basic,11.75,5,99.9999822172
1049460,basic,11.75,6,99.9998221724
1049460,basic,11.75,7,99.9982217522
1049460,basic,11.75,8,99.9822203676
1049460,basic,11.75,9,99.8224877254
1049460,basic,11.75,10,98.2527908505
1051124,acidic,3.7,2,1.95623038726
1051124,acidic,3.7,3,16.6337530817
1051124,acidic,3.7,4,66.6139424583
1051124,acidic,3.7,5,95.2273278966
1051124,acidic,3.7,6,99.5013121263
1051124,acidic,3.7,7,99.9499063829
1051124,acidic,3.7,8,99.9949883788
1051124,acidic,3.7,9,99.9994988153
1051124,acidic,3.7,10,99.9999498813
1051125,basic,9.76,2,99.9999982622
1051125,basic,9.76,3,99.999982622
1051125,basic,9.76,4,99.9998262202
1051125,basic,9.76,5,99.9982622294
1051125,basic,9.76,6,99.9826250111
1051125,basic,9.76,7,99.8265213884
1051125,basic,9.76,8,98.2918828453
1051125,basic,9.76,9,85.1948345853
1051125,basic,9.76,10,36.5256664948
1051131,basic,9.55,2,99.9999971816
1051131,basic,9.55,3,99.9999718162
1051131,basic,9.55,4,99.9997181625
1051131,basic,9.55,5,99.9971816965
1051131,basic,9.55,6,99.9718241117
1051131,basic,9.55,7,99.7189538027
1051131,basic,9.55,8,97.2588725373
1051131,basic,9.55,9,78.0129603993
1051131,basic,9.55,10,26.189096746
1051353,acidic,4.35,2,0.444697202712
1051353,acidic,4.35,3,4.27584111465
1051353,acidic,4.35,4,30.8763847585
1051353,acidic,4.35,5,81.70788342
1051353,acidic,4.35,6,97.8103001352
1051353,acidic,4.35,7,99.7766279539
1051353,acidic,4.35,8,99.9776177994
1051353,acidic,4.35,9,99.997761329
1051353,acidic,4.35,10,99.9997761284
1073669,basic,9.39,2,99.9999959262
1073669,basic,9.39,3,99.999959262
1073669,basic,9.39,4,99.9995926214
1073669,basic,9.39,5,99.9959263632
1073669,basic,9.39,6,99.9592785613
1073669,basic,9.39,7,99.5942725757
1073669,basic,9.39,8,96.0856597248
1073669,basic,9.39,9,71.054001237
1073669,basic,9.39,10,19.7090829846
1078476,acidic,3.49,2,3.13450594515
1078476,acidic,3.49,3,24.4481117929
1078476,acidic,3.49,4,76.3924699145
1078476,acidic,3.49,5,97.002341084
1078476,acidic,3.49,6,99.6919225072
1078476,acidic,3.49,7,99.9691065927
1078476,acidic,3.49,8,99.9969098001
1078476,acidic,3.49,9,99.9996909714
1078476,acidic,3.49,10,99.9999690971
1078532,acidic,-2.49,2,99.9967641681
1078532,acidic,-2.49,3,99.9996764074
1078532,acidic,-2.49,4,99.9999676406
1078532,acidic,-2.49,5,99.9999967641
1078532,acidic,-2.49,6,99.9999996764
1078532,acidic,-2.49,7,99.9999999676
1078532,acidic,-2.49,8,99.9999999968
1078532,acidic,-2.49,9,99.9999999997
1078532,acidic,-2.49,10,100.0
1123018,acidic,4.0,2,0.990099009901
1123018,acidic,4.0,3,9.09090909091
1123018,acidic,4.0,4,50.0
1123018,acidic,4.0,5,90.9090909091
1123018,acidic,4.0,6,99.0099009901
1123018,acidic,4.0,7,99.9000999001
1123018,acidic,4.0,8,99.9900009999
1123018,acidic,4.0,9,99.99900001
1123018,acidic,4.0,10,99.9999000001
1153493,basic,9.71,2,99.9999980502
1153493,basic,9.71,3,99.9999805016
1153493,basic,9.71,4,99.9998050159
1153493,basic,9.71,5,99.9980501934
1153493,basic,9.71,6,99.9805053552
1153493,basic,9.71,7,99.8053949896
1153493,basic,9.71,8,98.0874472076
1153493,basic,9.71,9,83.6830966003
1153493,basic,9.71,10,33.9000908754
1229711,basic,7.82,2,99.9998486441
1229711,basic,7.82,3,99.9984864617
1229711,basic,7.82,4,99.984866678
1229711,basic,7.82,5,99.8488726157
1229711,basic,7.82,6,98.5090058611
1229711,basic,7.82,7,86.8540999976
1229711,basic,7.82,8,39.7841906825
1229711,basic,7.82,9,6.19747159254
1229711,basic,7.82,10,0.656356940705
1248727,basic,9.05,2,99.9999910875
1248727,basic,9.05,3,99.999910875
1248727,basic,9.05,4,99.999108757
1248727,basic,9.05,5,99.9910882849
1248727,basic,9.05,6,99.9109542683
1248727,basic,9.05,7,99.116622175
1248727,basic,9.05,8,91.8168175245
1248727,basic,9.05,9,52.8750563892
1248727,basic,9.05,10,10.0882628357
1248730,acidic,0.1,2,98.7567264746
1248730,acidic,0.1,3,99.8742657489
1248730,acidic,0.1,4,99.9874123306
